Smiles,standard_smiles
CC=C(C=C(C)Cl)NC=[C+]N=C(NCO)C1=[SH]C=CC=C1N,CC=C(C=C(C)Cl)NC=[C+]N=C(NCO)C1=[SH]C=CC=C1N
N#[S-]=C1C=CC=C(CN=C(NCCO)C2=CC=CCBC2)C1(Cl)Cl,N#[S-]=C1C=CC=C(CN=C(NCCO)C2=CC=CCBC2)C1(Cl)Cl
OCCNC=NC=NC=CC=[N+]CNC#[S+]=C1C=C(Cl)C(Cl)OC1,OCCNC=NC=NC=CC=[N+]CNC#[S+]=C1C=C(Cl)C(Cl)OC1
OCCNC=NON=NC=C1C=BCC=C1,OCCNC=NON=NC=C1C=BCC=C1
[N-]=NC1=NC2SC=CC=C2C(NCCO)=N1,[N-]=NC1=NC2SC=CC=C2C(NCCO)=N1
FCCN=NC(=NC1=CC=C=[N+]C1)Nc1ccc(Cl)c(Cl)c1,FCCN=NC(=NC1=CC=C=[N+]C1)Nc1ccc(Cl)c(Cl)c1
OCCN=N[B-]=NC(NC=CC=C(Cl)CCl)c1ccccc1,OCCN=N[B-]=NC(NC=CC=C(Cl)CCl)c1ccccc1
NC#CC=CC=CN=C(N=CNCCO)C1=[S+]=CC(Cl)=CC1,NC#CC=CC=CN=C(N=CNCCO)C1=[S+]=CC(Cl)=CC1
C#CC[C-]=CC=CNN=Nc1ccc(Cl)c(Cl)c1,C#CC[C-]=CC=CNN=Nc1ccc(Cl)c(Cl)c1
NC1=CC1=CC=CN=NN=CNCCC=CCCl,NC1=CC1=CC=CN=NN=CNCCC=CCCl
C#CC=C1CN=C(N=N)CC(Cl)C(Cl)=CN(C)OCCN1,C#CC=C1CN=C(N=N)CC(Cl)C(Cl)=CN(C)OCCN1
[C-]#CN=NCC[N+],[C-]#CN=NCC[N+]
OCCN=[N+]1C=C=CC=C[B+]C(Nc2ccc(Cl)c(Cl)c2)N=C1,OCCN=[N+]1C=C=CC=C[B+]C(Nc2ccc(Cl)c(Cl)c2)N=C1
CN[S+]=C(C)CCl,CN[S+]=C(C)CCl
N=[N+]=Nc1ccc(Cl)c(Cl)c1,N=[N+]=Nc1ccc(Cl)c(Cl)c1
CC=CC(Cl)N=[N-],CC=CC(Cl)N=[N-]
OCCNC1=NCNC([S+])=[S-]=C(C=C(Cl)CCl)c2ccccc21,OCCNC1=NCNC([S+])=[S-]=C(C=C(Cl)CCl)c2ccccc21
Nc1ccccc1C(N=NCCO)=N[B+]CN[C+]1C=C(Cl)C(Cl)=CC1,Nc1ccccc1C(N=NCCO)=N[B+]CN[C+]1C=C(Cl)C(Cl)=CC1
OCCN=Nc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,OCCN=Nc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12
[B+]C1C(Cl)=CC=[SH](Cl)=C1C,[B+]C1C(Cl)=CC=[SH](Cl)=C1C
C=C=C(Cl)C(Cl)=CCN=NC1=NC2=C(C)C[C-]C=C2OCCNS1,C=C=C(Cl)C(Cl)=CCN=NC1=NC2=C(C)C[C-]C=C2OCCNS1
BC=CC=CCB=CN=CN=NCOC,BC=CC=CCB=CN=CN=NCOC
CC(=CC=CN=NC=CCC=CC(=N)NCCO)CCl,CC(=CC=CN=NC=CCC=CC(=N)NCCO)CCl
N=C(NCCO)c1ccccc1N=[N+]=Nc1ccc(Cl)c(Cl)c1,N=C(NCCO)c1ccccc1N=[N+]=Nc1ccc(Cl)c(Cl)c1
OCCNC=NC[N+](=NC1=CC=CPC1)Nc1ccc(Cl)c(Cl)c1,OCCNC=NC[N+](=NC1=CC=CPC1)Nc1ccc(Cl)c(Cl)c1
OCCCC=CC=CN=NC=NCNc1ccc(Cl)c(Cl)c1,OCCCC=CC=CN=NC=NCNc1ccc(Cl)c(Cl)c1
Cc1cccc(C(=N)NCCO)c1N=NC(C)C=C(Cl)CCl,Cc1cccc(C(=N)NCCO)c1N=NC(C)C=C(Cl)CCl
CNC1=CC=CN(C2=NC3=CC=C=[S-]=C3C2CO)C1(Cl)Cl,CNC1=CC=CN(C2=NC3=CC=C=[S-]=C3C2CO)C1(Cl)Cl
[B-]#CC=CCC=CN=NCCP=CC(Cl)=CCC,[B-]#CC=CCC=CN=NCCP=CC(Cl)=CCC
CC[N+]=NC12C=CC3=CC(NO1)[S-]C2=C3,CC[N+]=NC12C=CC3=CC(NO1)[S-]C2=C3
C#CC=CC=CN=NON=CNCCO,C#CC=CC=CN=NON=CNCCO
C=C(NCC)C1=CC=[P+]=C=C1N=NCC=C(Cl)CCCl,C=C(NCC)C1=CC=[P+]=C=C1N=NCC=C(Cl)CCCl
[O+]#CC(Cl)=CCNC1=N[SH]2=CC=CCC=2C(NCCO)=N1,[O+]#CC(Cl)=CCNC1=N[SH]2=CC=CCC=2C(NCCO)=N1
CC(Cl)=CCNCC=CC(=CN=NN)CCl,CC(Cl)=CCNCC=CC(=CN=NN)CCl
CCNc1nc(C(CC=[N+]=C(O)CCl)=[SH]C)nc2ccccc12,CCNc1nc(C(CC=[N+]=C(O)CCl)=[SH]C)nc2ccccc12
C#CCN=C(N=[N+]C[S-])Oc1ccccc1N,C#CCN=C(N=[N+]C[S-])Oc1ccccc1N
[N+]=NC(=Nc1ccccc1CNCCO)Nc1ccc(Cl)c(Cl)c1,[N+]=NC(=Nc1ccccc1CNCCO)Nc1ccc(Cl)c(Cl)c1
CB=C=CC=C(CN=Nc1ccc(Cl)c(Cl)c1)C(=N)NCCO,CB=C=CC=C(CN=Nc1ccc(Cl)c(Cl)c1)C(=N)NCCO
Nc1ccccc1C(=[N+]=NNc1ccc(Cl)c(Cl)c1)NCCO,Nc1ccccc1C(=[N+]=NNc1ccc(Cl)c(Cl)c1)NCCO
Cc1ccc(N=NCC=[C+]ONCCONCC=CCBN)cc1Cl,Cc1ccc(N=NCC=[C+]ONCCONCC=CCBN)cc1Cl
ClC1=C=C(NN=NC=CC=C2C=C2)C=[S-]=C1,ClC1=C=C(NN=NC=CC=C2C=C2)C=[S-]=C1
OCCNCc1ccccc1N=CN=NBr,OCCNCc1ccccc1N=CN=NBr
C=[P+]N=[N+]CCONC(=Nc1ccccc1)N1C=CC(Cl)C([P+]Cl)=C1,C=[P+]N=[N+]CCONC(=Nc1ccccc1)N1C=CC(Cl)C([P+]Cl)=C1
CC1=S(=C(Cl)NC=C2C=[O+]CC(N)=C2)=CC=CC1,CC1=S(=C(Cl)NC=C2C=[O+]CC(N)=C2)=CC=CC1
OCCNCc1ccccc1N=NNC=CB=C(Cl)CCCl,OCCNCc1ccccc1N=NNC=CB=C(Cl)CCCl
OCCNC=NN=Nc1c#cccc1,OCCNC=NN=Nc1c#cccc1
C=COCCNC(=N)C=CC=CCN=NC1=CC(Cl)=C1Cl,C=COCCNC(=N)C=CC=CCN=NC1=CC(Cl)=C1Cl
NC1C=CCCC1=N[N+]=Nc1ccc(Cl)cc1,NC1C=CCCC1=N[N+]=Nc1ccc(Cl)cc1
CC(C)C(Cl)=CC=CN=NCC=CCNCON,CC(C)C(Cl)=CC=CN=NCC=CCNCON
C=C(Cl)C(Cl)[B-]C(Cl)N=N[n+]1ccccc1C(=N)NCCO,C=C(Cl)C(Cl)[B-]C(Cl)N=N[n+]1ccccc1C(=N)NCCO
C=CC(Cl)=CC=[N+]=Nc1nc(NCCO)c2ccccc2n1,C=CC(Cl)=CC=[N+]=Nc1nc(NCCO)c2ccccc2n1
C=C=CC=C(N)CC(=[N+]=NCNOc1ccc(Cl)c(Cl)c1)NCC,C=C=CC=C(N)CC(=[N+]=NCNOc1ccc(Cl)c(Cl)c1)NCC
OCCNC=NCN=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1,OCCNC=NCN=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1
NC=NCN=NCC=CC=CC1(Cl)CC=C(Cl)CC1,NC=NCN=NCC=CC=CC1(Cl)CC=C(Cl)CC1
[P+]#CCC1=[S+]=CNc2cc(Cl)c(Cl)c1c2,[P+]#CCC1=[S+]=CNc2cc(Cl)c(Cl)c1c2
CCNc1nc([N+]=Nc2ccc(O)c(Cl)c2)nc2ccccc12,CCNc1nc([N+]=Nc2ccc(O)c(Cl)c2)nc2ccccc12
CC(=CC(Cl)CCl)NCN=C1NC2C=CC(NCCO)C(=[SH]1)C2,CC(=CC(Cl)CCl)NCN=C1NC2C=CC(NCCO)C(=[SH]1)C2
B=C=CC=C1CN=C(NCC2=CC(=[S-])CC2)N=C1N[C+](C)Cl,B=C=CC=C1CN=C(NCC2=CC(=[S-])CC2)N=C1N[C+](C)Cl
N=NC1=C(NC2N=C(NCCO)c3ccccc32)C=C=[P+](Cl)C1,N=NC1=C(NC2N=C(NCCO)c3ccccc32)C=C=[P+](Cl)C1
CC=CC=S=C1CN=CN(c2ccc(Cl)c(Cl)c2)N=C1NCCO,CC=CC=S=C1CN=CN(c2ccc(Cl)c(Cl)c2)N=C1NCCO
[O-]NC(Cl)N=NSO,[O-]NC(Cl)N=NSO
NC(C=NCCl)=CC=CN=NC1=NC=C1,NC(C=NCCl)=CC=CN=NC1=NC=C1
CN=Nc1ccccc1C(=NCC=CCCN(C)N)NCCO,CN=Nc1ccccc1C(=NCC=CCCN(C)N)NCCO
[N-]=NSCO,[N-]=NSCO
CCC(=NC(=CC#N)CC[N+]=NCCO)NC=C=C(Cl)C(N)Cl,CCC(=NC(=CC#N)CC[N+]=NCCO)NC=C=C(Cl)C(N)Cl
N=Nc1nc(NCCO)c2ccccc2n1,N=Nc1nc(NCCO)c2ccccc2n1
CC(N)c1ccccc1SN=[N+]=NC1C=C(Cl)C(Cl)=CCOC1,CC(N)c1ccccc1SN=[N+]=NC1C=C(Cl)C(Cl)=CCOC1
ONC=NCN=NCC=C=CCNc1ccc(Cl)c(Cl)c1,ONC=NCN=NCC=C=CCNc1ccc(Cl)c(Cl)c1
OCCNC[C+]=CC=CN=NCNc1ccc(Cl)c(Cl)c1,OCCNC[C+]=CC=CN=NCNc1ccc(Cl)c(Cl)c1
SC1=CCC(CNC(Cl)=Nc2ccccc2)=[S+]=C1,SC1=CCC(CNC(Cl)=Nc2ccccc2)=[S+]=C1
ClC=CNOCCNCc1ccc[c-]c1N=NC1=[SH]#CC=C1Cl,ClC=CNOCCNCc1ccc[c-]c1N=NC1=[SH]#CC=C1Cl
N=C(NCCO)c1ccccc1N=Nc1ccc(Cl)c(Cl)c1,N=C(NCCO)c1ccccc1N=Nc1ccc(Cl)c(Cl)c1
NN=NC=C=CC=CC(CCON)=NCc1ccc(Cl)c(Cl)c1,NN=NC=C=CC=CC(CCON)=NCc1ccc(Cl)c(Cl)c1
N=[C+]C(N)c1ccccc1N=NN=NC1=C=C(Cl)C(Cl)=CC1,N=[C+]C(N)c1ccccc1N=NN=NC1=C=C(Cl)C(Cl)=CC1
[B+]NCC(=BC[N+](=N)NCC=C(Cl)C(Cl)=C=C)C(C)CCOCC=CC,[B+]NCC(=BC[N+](=N)NCC=C(Cl)C(Cl)=C=C)C(C)CCOCC=CC
N=C(NCCO)c1ccccc1N=NC(C=CCl)=CC=CCl,N=C(NCCO)c1ccccc1N=NC(C=CCl)=CC=CCl
OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=N[S-]2=CC=CCC=21,OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=N[S-]2=CC=CCC=21
NN=C(N=[N+](CCO)c1ccccc1)c1ccc(Cl)c(Cl)c1,NN=C(N=[N+](CCO)c1ccccc1)c1ccc(Cl)c(Cl)c1
N=C(NCCO)c1ccccc1N=NC1=CC=CC1[O-],N=C(NCCO)c1ccccc1N=NC1=CC=CC1[O-]
CC[N+]=Nc1nc(NC(=CC=C(CCl)SCl)OC)nc2ccccc12,CC[N+]=Nc1nc(NC(=CC=C(CCl)SCl)OC)nc2ccccc12
[C+]#CC=CN=C(N=[N+]c1ccc(Cl)c(Cl)c1)NCCC,[C+]#CC=CN=C(N=[N+]c1ccc(Cl)c(Cl)c1)NCCC
[N-]=NCCO,[N-]=NCCO
CCN=NCONF,CCN=NCONF
CC=CCCN=[C-]C1=[S+]=C(N=[P-]=NCCO)SNC=CC=C1Cl,CC=CCCN=[C-]C1=[S+]=C(N=[P-]=NCCO)SNC=CC=C1Cl
CC(CN=CNC1C=C(Cl)[S-](Cl)=CC=N1)([N+]=N)NCCO,CC(CN=CNC1C=C(Cl)[S-](Cl)=CC=N1)([N+]=N)NCCO
[C-]#CCN=NC(=C=NC=CC=CC#C)NCC1=C(Cl)C=C=[N+]C1,[C-]#CCN=NC(=C=NC=CC=CC#C)NCC1=C(Cl)C=C=[N+]C1
N=C(NCCO)c1ccccc1N[P+]#C[N+]=Nc1ccc(Cl)c(Cl)c1,N=C(NCCO)c1ccccc1N[P+]#C[N+]=Nc1ccc(Cl)c(Cl)c1
C=C=[N+]C=c1nc(C2=[S+]=C=C(Cl)C(Cl)=C2)nc(NCCO)c1=C,C=C=[N+]C=c1nc(C2=[S+]=C=C(Cl)C(Cl)=C2)nc(NCCO)c1=C
C=C(Cl)C=CC=CN[B-]C(Cl)N=NCCl,C=C(Cl)C=CC=CN[B-]C(Cl)N=NCCl
C=C(Cl)CN=NC=CN1C=NCC(C=CCC)NCCON1Cl,C=C(Cl)CN=NC=CN1C=NCC(C=CCC)NCCON1Cl
[N-]=NC1=CC=CCN1,[N-]=NC1=CC=CCN1
[N-]=NCNc1ccc(Cl)c(Cl)c1,[N-]=NCNc1ccc(Cl)c(Cl)c1
COCN=NC(NC1=C[P-]C(N)C(Cl)=C1)c1ccccc1,COCN=NC(NC1=C[P-]C(N)C(Cl)=C1)c1ccccc1
Clc1ccc(N[N+]NOCS2#CC3=[SH]C=CC(=C3)N=2)cc1Cl,Clc1ccc(N[N+]NOCS2#CC3=[SH]C=CC(=C3)N=2)cc1Cl
[N-]=[N+]CNc1ccc(Cl)c(Cl)c1,[N-]=[N+]CNc1ccc(Cl)c(Cl)c1
N=C(NCCO)C1=CC=CC[S+]1N=NC=CC=CCl,N=C(NCCO)C1=CC=CC[S+]1N=NC=CC=CCl
COCNCC1=[S-]=CC[C-](N=C(N)[S-]N2C=CC(Cl)C(Cl)=C2)C1,COCNCC1=[S-]=CC[C-](N=C(N)[S-]N2C=CC(Cl)C(Cl)=C2)C1
CC(=CC=C([N-]CCl)Nc1ccccc1)N=C[N+]=NCCO,CC(=CC=C([N-]CCl)Nc1ccccc1)N=C[N+]=NCCO
[N-]=NC=NC(=NCC[S-]1#CCC=CC1)Nc1ccc(Cl)c(Cl)c1,[N-]=NC=NC(=NCC[S-]1#CCC=CC1)Nc1ccc(Cl)c(Cl)c1
C=C(Cl)C(Cl)=CC(C=C=[N-])N=NCCC,C=C(Cl)C(Cl)=CC(C=C=[N-])N=NCCC
C=CC=CC[B+]CN=N[C-]=CN=[N+]=CNCCO,C=CC=CC[B+]CN=N[C-]=CN=[N+]=CNCCO
ClCC(Cl)=CC=CN[S+]1=C2c3ccccc3NC2C1,ClCC(Cl)=CC=CN[S+]1=C2c3ccccc3NC2C1
N=NC1=NC=CC=C[S-]#CNC(CCl)N1,N=NC1=NC=CC=C[S-]#CNC(CCl)N1
[P-]CCNC1=NC2=CC1C1=[S-]C(Cl)=C(C=C1)N2,[P-]CCNC1=NC2=CC1C1=[S-]C(Cl)=C(C=C1)N2
C=[S-]=C1C=C(NC=N[N-]C(=CC=CCCl)C(N=[P+]CC)ON)C=C1Cl,C=[S-]=C1C=C(NC=N[N-]C(=CC=CCCl)C(N=[P+]CC)ON)C=C1Cl
C=S=c1cc(C)[n-]c(Cl)c1,C=S=c1cc(C)[n-]c(Cl)c1
[B-]#CC=CC=C(CN=NC=CC=C(C)CCl)C(=N)NCBO,[B-]#CC=CC=C(CN=NC=CC=C(C)CCl)C(=N)NCBO
N=NCCC(CN=CNc1cccc(Cl)c1)NCl,N=NCCC(CN=CNc1cccc(Cl)c1)NCl
CCNC1=N[C-]([N+]=Nc2ccc(OCl)c(Cl)c2)NC=CC=CC=C1,CCNC1=N[C-]([N+]=Nc2ccc(OCl)c(Cl)c2)NC=CC=CC=C1
[N-]=Nc1ccc(Cl)c(Cl)c1,[N-]=Nc1ccc(Cl)c(Cl)c1
CC1=CC[N+](=Nc2nc(NCCO)c3ccccc3n2)C(Cl)C1,CC1=CC[N+](=Nc2nc(NCCO)c3ccccc3n2)C(Cl)C1
N=C(NCCO)c1ccccc1N=NCC=CCCl,N=C(NCCO)c1ccccc1N=NCC=CCCl
CC=CC=S=C1CN=C2CCNC1C(Cl)=CC(=CC=C[P-])N2,CC=CC=S=C1CN=C2CCNC1C(Cl)=CC(=CC=C[P-])N2
CC=C1C=[P+]([C-]NCC)ONC(N=[N+](C)C=C(Cl)C(C)Cl)=NC=CC1,CC=C1C=[P+]([C-]NCC)ONC(N=[N+](C)C=C(Cl)C(C)Cl)=NC=CC1
OCCNC=N[N-]N=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1,OCCNC=N[N-]N=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1
C=C1COC2C=C1C(N=NCC#[P-])C(N1CC=C(Cl)C(C)C1N)=N2,C=C1COC2C=C1C(N=NCC#[P-])C(N1CC=C(Cl)C(C)C1N)=N2
CC1[C-]=C=CC=C1C(N=CN=NCO)NC=CC=C(N)C=CCl,CC1[C-]=C=CC=C1C(N=CN=NCO)NC=CC=C(N)C=CCl
C=C=C(Cl)C(Cl)=CCNC1=NC(=CC=CCN)C(CCO)=[S-]1,C=C=C(Cl)C(Cl)=CCNC1=NC(=CC=CCN)C(CCO)=[S-]1
OC[N+]=NC1=NC(NCC2=C(Cl)C=P(Cl)=CC2)=[P+]C=CC=CC=C1,OC[N+]=NC1=NC(NCC2=C(Cl)C=P(Cl)=CC2)=[P+]C=CC=CC=C1
OCCNC=NCN=NC=C1[C+]=[P-]#CC=C1,OCCNC=NCN=NC=C1[C+]=[P-]#CC=C1
[N-]=C=[N+]=NC1C#CC=CC=CN=CNOCCN1,[N-]=C=[N+]=NC1C#CC=CC=CN=CNOCCN1
[N+]OCCc1ccccc1NNCC1=[S+]=C(Cl)C(Cl)=CC1,[N+]OCCc1ccccc1NNCC1=[S+]=C(Cl)C(Cl)=CC1
CCOCCNCc1ccccc1N=NC(C=CCl)=CCl,CCOCCNCc1ccccc1N=NC(C=CCl)=CCl
C=C(Cl)C(Cl)=CCN=NC1=Nc2ccccc2OCCN=N1,C=C(Cl)C(Cl)=CCN=NC1=Nc2ccccc2OCCN=N1
N[S+]1=CC=CCC=1CC(=NCNc1ccc(Cl)c(Cl)c1)NCCO,N[S+]1=CC=CCC=1CC(=NCNc1ccc(Cl)c(Cl)c1)NCCO
OCN=Nc1nc(NC2=S=CC=C(Cl)N=C2)nc2ccccc12,OCN=Nc1nc(NC2=S=CC=C(Cl)N=C2)nc2ccccc12
CN=N[P-]#Cc1ccccc1N=C(N)PONC=CC=C=CCl,CN=N[P-]#Cc1ccccc1N=C(N)PONC=CC=C=CCl
[B-]c1cc(NC(Cl)N=[N+]NCCO)ccc1Cl,[B-]c1cc(NC(Cl)N=[N+]NCCO)ccc1Cl
OCN=Nc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,OCN=Nc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12
ON=NC=NCc1ccc(Cl)c(Cl)c1,ON=NC=NCc1ccc(Cl)c(Cl)c1
N=C(C=C[B-]=CCN=[N+]=NC=CC=CC=CCl)NCCO,N=C(C=C[B-]=CCN=[N+]=NC=CC=CC=CCl)NCCO
ClC(N=[N+]1C=CC2=CC1COP2)NCC1=CC=CCP1,ClC(N=[N+]1C=CC2=CC1COP2)NCC1=CC=CCP1
NC1=CC=CC[N+](=Nc2ccc(Cl)c(Cl)c2)CN=C1CCO,NC1=CC=CC[N+](=Nc2ccc(Cl)c(Cl)c2)CN=C1CCO
C=C(N=NC1=CC=CPC1=CCNCCO[P+])Nc1ccc(N)c(Cl)c1,C=C(N=NC1=CC=CPC1=CCNCCO[P+])Nc1ccc(N)c(Cl)c1
N=NN(CC1=CBCC=C1CNCCO)Nc1ccc(Cl)c(Cl)c1,N=NN(CC1=CBCC=C1CNCCO)Nc1ccc(Cl)c(Cl)c1
OCNC=NCN=Nc1ccccc1,OCNC=NCN=Nc1ccccc1
C=C=NC=C=c1nc(N=[N-])nc(NCCO)c1=C,C=C=NC=C=c1nc(N=[N-])nc(NCCO)c1=C
CCCc1ccccc1N=NC(Cl)=CC=CCCl,CCCc1ccccc1N=NC(Cl)=CC=CCCl
[C+]#CC=CC=[N+]=NC1CC2=CC=CC2=CC(NC[O-])=N1,[C+]#CC=CC=[N+]=NC1CC2=CC=CC2=CC(NC[O-])=N1
C[N+]#CNC(=NCN=[N-])OCC=CC=CC=[C-]N,C[N+]#CNC(=NCN=[N-])OCC=CC=CC=[C-]N
CCN=NC(ON=CCl)c1ccccc1N=CNc1cccc(Cl)c1,CCN=NC(ON=CCl)c1ccccc1N=CNc1cccc(Cl)c1
N=C(NCCO)c1ccccc1N=NC=CC=C(Cl)CCCl,N=C(NCCO)c1ccccc1N=NC=CC=C(Cl)CCCl
CNCOC=NCN=Nc1ccccc1,CNCOC=NCN=Nc1ccccc1
C=BC(CCCl)N=Nc1ccccc1C(=N)NCCOC,C=BC(CCCl)N=Nc1ccccc1C(=N)NCCOC
C=CN=NCC=C(C)CCl,C=CN=NCC=C(C)CCl
C=N[B+]N=NCC1=CC=CC[P+]1NC1=C(Cl)C[B+]C(Cl)=C1,C=N[B+]N=NCC1=CC=CC[P+]1NC1=C(Cl)C[B+]C(Cl)=C1
CC=CN=NCC(Cl)=CC=C(C=CCl)NCN=C1C=CC=CC#CCC=NN=C=C=C(O)CN1,CC=CN=NCC(Cl)=CC=C(C=CCl)NCN=C1C=CC=CC#CCC=NN=C=C=C(O)CN1
CC=CC=CN=NCC1C=CN=CNC=C(CO)NC1=NCN,CC=CC=CN=NCC1C=CN=CNC=C(CO)NC1=NCN
[N-]=Nc1ccc(NC=NCCCC=NC=Nc2ccccc2)cc1Cl,[N-]=Nc1ccc(NC=NCCCC=NC=Nc2ccccc2)cc1Cl
CC=C(Cl)C(Cl)=CN=Nc1ccccc1C(=N)NCCO,CC=C(Cl)C(Cl)=CN=Nc1ccccc1C(=N)NCCO
CN=NC=C=C=CC=CC=CCCNCCCCCC1C(c2ccc(Cl)c(Cl)c2)=Nc2ccccc21,CN=NC=C=C=CC=CC=CCCNCCCCCC1C(c2ccc(Cl)c(Cl)c2)=Nc2ccccc21
OCC=NCN=NCCC=CCNc1ccc(Cl)c(Cl)c1,OCC=NCN=NCCC=CCNc1ccc(Cl)c(Cl)c1
CC=CCNc1ccccc1N=NCN=CNCCO,CC=CCNc1ccccc1N=NCN=CNCCO
COCCNC(=N)c1ccccc1N=NC(=CC=CCl)CCl,COCCNC(=N)c1ccccc1N=NC(=CC=CCl)CCl
C=CC=CCN=NCN=NCCO,C=CC=CCN=NCN=NCCO
CC=CCN1OCCC2C=CC=C(Cl)N2CCC=CC1ON=NCC,CC=CCN1OCCC2C=CC=C(Cl)N2CCC=CC1ON=NCC
C=CCC1CC2C=NCC1C2COCCCN=NC,C=CCC1CC2C=NCC1C2COCCCN=NC
CCCNC1=NCNC2=CC(=[SH](CCl)=[B-]=C2)CC=CC=C1,CCCNC1=NCNC2=CC(=[SH](CCl)=[B-]=C2)CC=CC=C1
CC1C=C(N=NC=CCC=CC(=N)NCCO)C=C1Cl,CC1C=C(N=NC=CCC=CC(=N)NCCO)C=C1Cl
CN=NC(Cl)=NCC=CC=CCc1ccc(Cl)cc1,CN=NC(Cl)=NCC=CC=CCc1ccc(Cl)cc1
CCCS1=C2C=CN=C(NC=CC=C(C)Cl)N=C(NCCO)C2=CC=C1,CCCS1=C2C=CN=C(NC=CC=C(C)Cl)N=C(NCCO)C2=CC=C1
CN=NCSNc1ccc(Cl)c(Cl)c1,CN=NCSNc1ccc(Cl)c(Cl)c1
C#CN=NCC=CC1=CC(C)CNCCNC=C(CCl)CCO1,C#CN=NCC=CC1=CC(C)CNCCNC=C(CCl)CCO1
CN=NNC(=Nc1ccccc1)NCC=C(Cl)COCCNCCCC=CCCl,CN=NNC(=Nc1ccccc1)NCC=C(Cl)COCCNCCCC=CCCl
CC(C=NC=CC#CON=Nc1ccccc1)N=CNCO,CC(C=NC=CC#CON=Nc1ccccc1)N=CNCO
CNCC=CC[P+](=CCN=NC=CC#N)C(=N)NCCO,CNCC=CC[P+](=CCN=NC=CC#N)C(=N)NCCO
OCCN=[N+]CC=CC=CC=C(Cl)Nc1ccc(Cl)cc1,OCCN=[N+]CC=CC=CC=C(Cl)Nc1ccc(Cl)cc1
OCCN=NCCOC=CC=CNOC1C2=CCNC=CC=C(Cl)C(Cl)=C3CC=CC=C3C1C2,OCCN=NCCOC=CC=CNOC1C2=CCNC=CC=C(Cl)C(Cl)=C3CC=CC=C3C1C2
OCCN=NN=Nc1ccccc1,OCCN=NN=Nc1ccccc1
CCCNCc1ccccc1N=NCSC=CONc1ccc(Cl)c(Cl)c1,CCCNCc1ccccc1N=NCSC=CONc1ccc(Cl)c(Cl)c1
CC=C(Cl)C(Cl)CN=NCNCCCC=C=CC=CC=CC1=NOCCN1,CC=C(Cl)C(Cl)CN=NCNCCCC=C=CC=CC=CC1=NOCCN1
OCNCNC=NCCCCCOCN=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1,OCNCNC=NCCCCCOCN=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1
C=CC=CN=NCCC=CCCNCCON,C=CC=CN=NCCC=CCCNCCON
CC=C(Cl)C(CCNC=NN=CCC=O)CN=N,CC=C(Cl)C(CCNC=NN=CCC=O)CN=N
CC=C1C(Cl)C(C=CN=CCF)=[SH]2=CC(NCCOC)=NN1C=NC=CC2,CC=C1C(Cl)C(C=CN=CCF)=[SH]2=CC(NCCOC)=NN1C=NC=CC2
OCCN=NC(=Nc1ccccc1)OC=CC=CC#Cc1ccc(Cl)c(Cl)c1,OCCN=NC(=Nc1ccccc1)OC=CC=CC#Cc1ccc(Cl)c(Cl)c1
NCCC(CC=CN=NNCCO)c1ccccc1N=CC1=CC=C1,NCCC(CC=CN=NNCCO)c1ccccc1N=CC1=CC=C1
CC(=CC=CN=Nc1cccc2c1C(CCCO)CCCON2)C(Cl)Cl,CC(=CC=CN=Nc1cccc2c1C(CCCO)CCCON2)C(Cl)Cl
C=C=C(C=CC=CC#CN=Nc1ccccc1C(C=CC=CC#CCl)NCOC)CC(Cl)=C=NN=CC=CCCl,C=C=C(C=CC=CC#CN=Nc1ccccc1C(C=CC=CC#CCl)NCOC)CC(Cl)=C=NN=CC=CCCl
C=CC=CC=CN=NC=CC=C(C)C(=C)Cl,C=CC=CC=CN=NC=CC=C(C)C(=C)Cl
OCNC=NCN=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1,OCNC=NCN=Nc1ccccc1Nc1ccc(Cl)c(Cl)c1
OCCN=NC(C=C1CPCC=N1)N1CC=C(Cl)CC1Cl,OCCN=NC(C=C1CPCC=N1)N1CC=C(Cl)CC1Cl
CN=CCC(C)C=CCNC1=C(N=NC=NC=CC=CCCN=CNCCO)CC(CC#CCCCl)C=C1,CN=CCC(C)C=CCNC1=C(N=NC=NC=CC=CCCN=CNCCO)CC(CC#CCCCl)C=C1
CCC=C=[SH]C=NC=CCN=NCOC,CCC=C=[SH]C=NC=CCN=NCOC
Clc1ccc(NN=Nc2ccccc2)cc1Cl,Clc1ccc(NN=Nc2ccccc2)cc1Cl
C=CC(NCON)c1ccccc1N=NC=CC=CCl,C=CC(NCON)c1ccccc1N=NC=CC=CCl
