Smiles,standard_smiles
CC[C@@H](C)C[C@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CC[C@@H](C)C[C@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.5112189497910954,2.920444325260135,9,4.0,0.8887766107684395,115.12031113567782,300.40200000000004,3.391020000000001,2.0,2.0,4.0,0.8887766107684395,2.0,61.96,0.30574109256267545,0.8784624576568604,0.8976440787315368,0.8787557363510132,0.5092396974563599,0.42666939496994016,0.4839397192001343,0.5354558944702148,0.21791188418865204,0.7502995014190674,0.6517010033130646,0.26536995768547056,0.3340354084968567,0.5949861407279968,0.9999070763587952,0.025758031010627746,0.05918394550681114,0.564549446105957,0.19519451409578323,0.08584922179579735,0.22630632519721985,0.01264745844528079,0.9560628890991211,0.4414448916912079,0.23314041495323182,0.12689521461725234,0.13266374915838242,0.5895006477832794,0.14270373433828354,0.4434520542621613,0.7885844707489014,-4.812581447651,70.22901127566402,33.96216557485283,65.16061057881987,-10.59009576272941,2.950362610504353,3.396808659578899,91.98459774757302,-4.806033537059297,16.743941867894158,40.519581233036064,67.66188445133773,16.38231872818922,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,39.7440868553703,66.84761535478867,64.71500581620784,72.50872431174874,94.33889104303994,84.3350135711516,89.18185343156262,90.03489724699496,88.09616130283055,74.75765800697945,80.72896471500582,85.14928266770066,68.01085692128733,78.5188057386584,59.441644048080654,85.88600232648314,72.93524621946491,77.47188832880961,94.1062427297402,84.95540907328422,86.15742535866615,83.0554478480031,64.52113222179139,81.96975571927103,72.85769678169834,64.8313299728577,90.69406746801086,88.05738658394726,88.87165568049632,80.1085692128732,51.88057386583947,77.66576192322606,60.48856145792943,76.96781698332687,65.25785188057387,90.96549050019388,40.67468010856921,76.5412950756107,88.290034897247,77.2004652966266,17.13842574641334,96.85924777045366
CC[C@@H](CCO)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CC[C@@H](CCO)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.4068067659112856,2.693088866417842,8,4.0,0.7832847940203226,97.64692910514873,288.3470000000001,1.72732,3.0,3.0,4.0,0.7832847940203226,1.0,82.19,0.3401868164539337,0.6275689125061035,0.8994535684585572,0.6027607440948486,0.17033965587615968,0.2923743337392807,0.13722226470708848,0.22611241042613983,0.034254074841737744,0.4550984501838684,0.09577409103512764,0.19189562201499938,0.22267874777317048,0.6890670180320739,0.999524450302124,0.041481451317667964,0.04480917081236839,0.5191511809825897,0.08790568746626377,0.024811812303960325,0.13324320018291474,0.007732829777523875,0.7800134301185608,0.10580814555287361,0.06520896777510643,0.034328076615929605,0.05084788948297501,0.3600394517183304,0.09841095134615899,0.35858542621135714,0.38657245635986326,-5.123615822315338,42.88833856757848,-1.51424509711023,51.85582365615461,-16.715097706051573,2.4940613952548247,1.2611106435829398,70.01298727668066,-3.2947997481251443,23.65372921865943,37.10740597130671,41.644048080651416,31.17487398216363,77.25862737495153,63.803799922450565,86.46762310973246,54.80806514152773,55.292749127568825,70.29856533540132,40.17060876308647,73.16789453276463,86.15742535866615,59.402869329197365,77.12291585886003,70.56998836758433,68.82512601783637,44.668476153547886,47.49903063202792,54.866227219852654,57.34780922838309,68.86390073671966,64.1721597518418,73.36176812718108,81.85343156262117,70.06591702210159,93.1756494765413,71.22915858860023,59.67429236138038,66.4598681659558,56.92128732066693,52.34587049243893,52.307095773555645,35.168670027142305,75.61070182241178,75.06785575804575,80.49631640170608,75.33927879022878,42.72974020938348,57.81310585498255,41.101202016285384,56.22334238076774,26.7157813105855,87.74718883288097,5.273361768127181,47.77045366421093,46.529662659945714,43.81543233811555,44.90112446684761,98.64288483908491
CC[C@@H](C)C[C@@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CC[C@@H](C)C[C@@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.5112189497910954,2.920444325260135,9,4.0,0.8887766107684395,115.12031113567782,300.40200000000004,3.391020000000001,2.0,2.0,4.0,0.8887766107684395,2.0,61.96,0.31227113008499147,0.8833021521568298,0.9034180760383606,0.8909909725189209,0.4777860283851624,0.4253777027130127,0.43579602241516113,0.5911655306816102,0.2588915407657623,0.7411572575569153,0.6708114743232727,0.25416527688503265,0.36376688480377195,0.5848298907279968,0.999888801574707,0.02802734263241291,0.05962406024336815,0.564168518781662,0.2008017212152481,0.08182593956589698,0.2191077560186386,0.011031910311430693,0.9534757018089295,0.4618515193462372,0.2144884318113327,0.11621451228857041,0.11660888195037841,0.5496189177036286,0.12765546515583992,0.4446732759475708,0.8087551355361938,-4.817846212791712,66.71037093806902,29.500890666243293,63.15333404174173,-10.626405142665703,2.958368674547318,3.2159171052121396,90.37676946553042,-4.6752542673420265,16.501541435362864,40.519581233036064,67.66188445133773,16.38231872818922,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,39.7440868553703,67.23536254362156,65.37417603722373,74.40868553702985,94.80418766963939,83.01667312911981,89.10430399379605,88.25126017836371,89.68592477704537,76.89026754556029,79.06165180302443,85.96355176424971,66.73129119813882,80.34121752617294,58.70492438929818,84.56766188445134,75.18417991469562,77.58821248545948,94.06746801085693,85.42070569988367,85.49825513765025,82.16362931368748,62.388522683210546,81.03916246607213,73.71074059713067,63.16401706087631,89.95734780922838,86.42884839084917,87.35944164404808,78.59635517642496,51.95812330360605,78.94532764637457,59.90694067468011,75.06785575804575,61.53547886777821,90.38386971694455,40.36448235750291,76.851492826677,85.11050794881737,74.29236138037999,18.8832880961613,96.70414889492051
CC[C@H](C)C[C@@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CC[C@H](C)C[C@@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.5112189497910954,2.920444325260135,9,4.0,0.8887766107684395,115.12031113567782,300.40200000000004,3.391020000000001,2.0,2.0,4.0,0.8887766107684395,2.0,61.96,0.31074211597442625,0.8771733164787292,0.8962884187698364,0.8827967882156372,0.5368206262588501,0.4307974874973297,0.5127279222011566,0.5288256466388702,0.20368489921092986,0.7520615696907044,0.6791094422340394,0.2541943460702896,0.3166076302528381,0.5978603363037109,0.999888277053833,0.027597205713391304,0.06241505108773708,0.5688225448131561,0.21066232025623322,0.09288515374064446,0.23906984627246858,0.013553725555539131,0.9544449925422669,0.44270587861537936,0.23682495951652527,0.13544368445873262,0.1315246194601059,0.5916461944580078,0.14646403789520263,0.4455176115036011,0.7865285038948059,-4.817285483167031,67.74573295885536,30.835134427918167,64.4672107184875,-10.645665894615798,2.945888307506472,3.2761619465533043,91.09558602471556,-4.74574296958862,16.429622963427647,40.519581233036064,67.66188445133773,16.38231872818922,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,39.7440868553703,67.0802636680884,64.55990694067468,72.04342768514928,94.41644048080651,85.11050794881737,89.6083753392788,90.65529274912757,87.59208995734781,73.74951531601396,80.96161302830555,86.39007367196588,66.73129119813882,77.39433889104303,59.5967429236138,84.52888716556805,74.87398216362931,78.75145405195812,94.22256688639007,86.35129895308259,87.20434276851493,83.98604110120202,65.8006979449399,81.46568437378829,72.93524621946491,65.25785188057387,91.08181465684373,87.86351298953083,88.87165568049632,80.65141527723924,52.15199689802249,77.43311360992632,60.023264831329975,75.61070182241178,62.388522683210546,90.73284218689415,40.0542846064366,76.15354788677782,86.07987592089957,75.64947654129507,17.9139201240791,96.66537417603722
CCC(C)(C)[C@@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CCC(C)(C)[C@@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.5190205086634135,2.885331512851879,9,4.0,0.9088372251318457,92.86358953959083,300.40200000000004,3.391020000000001,2.0,2.0,4.0,0.9088372251318457,1.0,61.96,0.2507936626672745,0.8874604344367981,0.8676475286483765,0.7678154826164245,0.5859982669353485,0.42486469745635985,0.5676239430904388,0.38456695079803466,0.10755370333790779,0.7909456968307496,0.544294822216034,0.3710026413202286,0.2292142003774643,0.5577829301357269,0.9998578429222107,0.012536722980439664,0.03420239761471748,0.46152618527412415,0.2063368156552315,0.13209683448076248,0.26238101720809937,0.010385760851204396,0.9661918044090271,0.24596579745411873,0.2199719488620758,0.07765541262924672,0.12181192934513092,0.6898658990859985,0.07275422811508178,0.5452568709850312,0.6784961104393006,-4.864479265099321,59.11652311520273,21.65262956783377,64.97777521841533,-11.385637336834241,3.031249332983412,2.8478863046348124,86.27510658057554,-4.68596462426959,16.104650220724714,40.519581233036064,67.66188445133773,16.38231872818922,60.85692128732067,63.803799922450565,99.57347809228384,54.80806514152773,39.7440868553703,60.33346258239628,65.60682435052345,64.28848390849166,91.35323768902676,87.39821636293136,89.06552927491276,92.12873206669252,79.4881737107406,63.39666537417604,86.50639782861575,81.69833268708801,80.06979449398992,69.44552151996898,56.9988367584335,83.24932144241954,54.51725474990306,62.62117099651027,92.05118262892594,85.92477704536643,90.57774331136099,85.80845288871656,61.45792943001163,86.002326483133,63.90073671965878,63.590538968592476,85.61457929430011,86.89414501744862,92.36138037999224,71.0352849941838,62.03955021326095,71.15160915083365,56.9988367584335,69.83326870880187,54.59480418766964,90.96549050019388,32.725862737495156,80.4575416828228,77.2004652966266,65.99457153935634,18.72818922062815,96.47150058162079
CCC(C)(C)[C@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CCC(C)(C)[C@H](C)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.5190205086634135,2.885331512851879,9,4.0,0.9088372251318457,92.86358953959083,300.40200000000004,3.391020000000001,2.0,2.0,4.0,0.9088372251318457,1.0,61.96,0.2389661878347397,0.8851784706115723,0.8439200282096863,0.7733148336410522,0.6014747381210327,0.40169131457805635,0.6019288718700408,0.35212754309177396,0.14278230294585229,0.7835294127464294,0.6182995080947876,0.3522648632526398,0.2510472446680069,0.5248381793498993,0.9998806715011597,0.013152179215103388,0.02775388676673174,0.4324123203754425,0.2296330600976944,0.14245439171791077,0.254549977183342,0.01098300190642476,0.9677785158157348,0.2219644419848919,0.2303132563829422,0.06542740538716316,0.131910802423954,0.7142104506492615,0.0762260191142559,0.5686326384544372,0.6911757111549377,-4.859091193555851,62.77393920869188,25.546849864856974,68.50257267340214,-11.304698950731344,3.041656231602655,3.0196527544577263,88.14265913789951,-4.794043466274799,16.758901921346748,40.519581233036064,67.66188445133773,16.38231872818922,60.85692128732067,63.803799922450565,99.57347809228384,54.80806514152773,39.7440868553703,58.317177200465295,65.45172547499031,59.364094610314076,91.58588600232649,87.97983714618069,87.59208995734781,92.74912756882513,77.78208607987592,68.28227995347034,85.6533540131834,84.21868941450174,78.24738270647538,72.08220240403257,55.17642497091896,84.21868941450174,55.913144629701435,55.60294687863513,91.39201240791004,87.32066692516479,91.23691353237689,85.11050794881737,62.27219852656068,86.54517254749904,62.81504459092672,64.63745637844126,83.09422256688639,87.90228770841411,92.78790228770842,71.81077937184955,63.8231872818922,71.61690577743312,57.50290810391625,72.39240015509887,57.696781698332686,91.62466072120976,33.26870880186119,80.72896471500582,81.15548662272198,70.10469174098488,17.293524621946492,96.85924777045366
CC[C@H](CCO)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,CC[C@H](CCO)NC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.4068067659112856,2.693088866417842,8,4.0,0.7832847940203226,97.64692910514873,288.3470000000001,1.72732,3.0,3.0,4.0,0.7832847940203226,1.0,82.19,0.3283251464366913,0.6218666672706604,0.892984402179718,0.5650816440582276,0.17044910788536072,0.2818384289741516,0.15415583476424216,0.19558165669441224,0.030071117170155048,0.4591361403465271,0.09072009623050689,0.1929217666387558,0.20456026792526244,0.6917975544929504,0.999583077430725,0.043090506456792355,0.04329141601920128,0.49309547543525695,0.09672613590955734,0.025764184072613716,0.1299954667687416,0.008394669205881656,0.7805792808532714,0.1029961198568344,0.0709211602807045,0.03433594405651093,0.05440184511244297,0.3521505743265152,0.1052775226533413,0.35723220109939574,0.35476901531219485,-5.107062136026838,46.387319330444946,1.7903259709710497,54.11976830969551,-16.707176786343346,2.521477226208453,1.4295095328279932,71.92631187253502,-3.3884116231852763,23.802402452706705,37.10740597130671,41.644048080651416,31.17487398216363,77.25862737495153,63.803799922450565,86.46762310973246,54.80806514152773,55.292749127568825,69.25164792555255,39.66653741760372,71.11283443195038,84.9941837921675,59.402869329197365,75.5331523846452,72.3536254362156,65.45172547499031,42.3419930205506,47.77045366421093,54.01318340442032,57.50290810391625,67.1190383869717,64.32725862737495,74.52500969367972,82.70647537805351,69.63939511438542,92.82667700659171,72.6250484683986,60.604885614579295,65.91702210158977,58.278402481582006,52.384645211322216,51.803024428072895,36.71965878247383,75.61070182241178,75.84335013571152,80.22489336952307,76.11477316789453,42.61341605273362,55.21519968980225,42.0317952694843,59.17022101589763,30.670802636680882,88.290034897247,5.350911205893757,49.554090732842184,49.360217138425746,46.06436603334626,43.039937960449784,98.72043427685149
CCC(C)(C)CCNC(=O)c1c[nH]c2ccc(C)cc2c1=O,CCC(C)(C)CCNC(=O)c1c[nH]c2ccc(C)cc2c1=O,-0.7266821682162089,2.309033357186756,9,4.0,0.8887591736808217,98.8461877465525,300.40200000000004,3.392620000000001,2.0,2.0,4.0,0.8887591736808217,0.0,61.96,0.29394415616989134,0.914360511302948,0.8668360352516175,0.8475015759468079,0.5526602625846863,0.409989720582962,0.46193249225616456,0.5020626962184906,0.16956208944320678,0.7790950536727905,0.5150635331869126,0.3365887373685837,0.3478764951229095,0.5839984059333801,0.9996501207351685,0.023006520047783852,0.03883024919778109,0.5124685347080231,0.20763518810272216,0.13434527963399887,0.21207247376441957,0.013528122007846833,0.9422947287559509,0.39571099579334257,0.2147207498550415,0.11928689628839492,0.13937008380889893,0.6645118117332458,0.15748252272605895,0.5710674107074738,0.7696020364761352,-4.796722655494671,79.23038465915799,47.46698861249238,70.87661099119137,-10.585843727427179,2.9198161847891453,3.4536104937950562,91.91426593628634,-4.869456098314554,20.467069242195603,40.519581233036064,67.7394338891043,16.38231872818922,60.85692128732067,63.803799922450565,98.4102365257852,22.489336952307095,39.7440868553703,65.83947266382319,69.75571927103529,63.97828615742536,93.44707250872432,85.96355176424971,88.09616130283055,89.33695230709577,85.92477704536643,70.99651027530051,84.91663435440093,80.41876696393952,76.77394338891042,79.56572314850717,58.70492438929818,75.9208995734781,69.98836758433501,66.49864288483909,93.09810003877472,85.92477704536643,90.73284218689415,81.27181077937185,65.72314850717332,77.31678945327647,70.95773555641722,63.24156649864288,90.18999612252811,88.71655680496316,91.74098487785963,81.50445909267158,64.01706087630865,76.34742148119426,61.69057774331136,82.00853043815432,75.76580069794494,91.93485847227608,40.7134548274525,74.83520744474603,88.71655680496316,77.2004652966266,16.013958898797984,97.98371461806902
O=C([O-])c1c[nH]c2ccc(F)cc2c1=O,O=C([O-])c1c[nH]c2ccc(F)cc2c1=O,-0.9931563185881865,2.5954787097982894,1,4.0,0.7149309246292566,60.713810312692,206.15199999999996,0.030699999999999672,3.0,1.0,4.0,0.7149309246292566,0.0,72.99,0.42359715700149536,0.5317092537879944,0.9582763671875,0.06179515682160854,0.007592712342739105,0.22071153670549393,0.02170275510288775,0.029885713756084443,0.0066265967208892105,0.06660727821290494,0.0034225287265144287,0.26280407458543775,0.04129047356545925,0.9808835387229919,0.9990079045295716,0.019851854792796074,0.028140028193593025,0.18418399021029472,0.001456560008227825,0.002968032960779965,0.03695211037993431,0.0040232554893009365,0.08273015096783638,0.02853979282081127,0.0685063824057579,0.019803344272077084,0.008156246738508344,0.013757041725330054,0.013467278890311718,0.31903156042099,0.005812298180535436,-4.707765281755651,14.575293949616832,-19.98457993787772,-0.3078006113551314,-14.654763441326713,2.519471781736051,-0.8174896844404851,75.66653475086073,-2.8380212840454595,5.696637121987715,18.456766188445133,23.846452113222178,31.17487398216363,36.68088406359054,63.803799922450565,76.89026754556029,22.489336952307095,48.42962388522683,77.82086079875921,32.68708801861187,92.24505622334237,54.4009305932532,13.532376890267546,65.99457153935634,42.264443582784025,22.334238076773943,20.35672741372625,4.6917409848778595,25.009693679720822,67.81698332687088,32.37689026754556,97.55719271035285,65.99457153935634,66.42109344707251,56.37844125630089,80.53509112058937,18.185343156262118,14.346645986816595,16.789453276463746,46.80108569212873,12.524234199302056,35.86661496704149,35.905389685924774,67.70065917022102,40.36448235750291,37.18495540907328,42.96238852268321,37.37882900348973,5.350911205893757,67.04148894920512,27.45250096936797,9.18960837533928,36.29313687475766,10.895696006203956,49.360217138425746,14.579294300116324,50.40713454827453,53.85808452888717,78.75145405195812
NC(=O)c1c[nH]c2ccc(I)cc2c1=O,NC(=O)c1c[nH]c2ccc(I)cc2c1=O,-1.0375181208856867,2.300586026871459,1,4.0,0.7769673418122842,62.14645307466072,314.08200000000005,1.2316,2.0,2.0,4.0,0.7769673418122842,0.0,75.95,0.35703192949295043,0.8993207216262817,0.9700733542442321,0.8480706810951233,0.15873780995607376,0.25498651564121244,0.08386246114969254,0.1942472368478775,0.06693745255470276,0.5036624372005463,0.06013655923306942,0.2601166367530823,0.24283890873193742,0.9420116424560547,0.9998792290687561,0.08865454494953155,0.059614285826683044,0.5575967967510224,0.013238167390227318,0.01676122797653079,0.05624666064977646,0.008174908254295588,0.7716671109199524,0.04568974040448666,0.12035438120365143,0.06238068453967571,0.09304786995053291,0.16634091287851333,0.17410700470209123,0.3366555720567703,0.11679764688014985,-4.94913074690573,37.88993103241943,-4.137710367598787,17.109016096761387,-18.656915705672713,2.661834513774233,1.5976751341822335,73.21706273768098,-3.911711343318983,1.8377522030134912,44.97867390461419,35.40131834044203,16.38231872818922,60.85692128732067,63.803799922450565,85.69212873206669,22.489336952307095,50.67855758045754,72.46994959286545,67.39046141915472,95.57968204730516,93.4858472276076,57.89065529274913,71.81077937184955,62.5436215587437,65.21907716169058,55.253974408685536,51.57037611477317,49.398991857309035,67.46801085692128,71.22915858860023,87.47576580069794,84.21868941450174,89.8797983714618,77.58821248545948,93.91236913532377,41.33385032958511,48.46839860411012,30.632027917797597,57.9682047305157,51.41527723924001,41.29507561070182,49.2051182628926,82.66770065917022,83.94726638231873,70.18224117875145,83.36564559906941,39.58898797983715,32.260566110895695,52.03567274137262,51.49282667700659,23.070957735556416,63.97828615742536,3.1407522295463357,59.32531989143079,52.34587049243893,47.34393175649477,33.57890655292749,52.65606824350523
O=C([O-])c1c[nH]c2ccc(Cl)cc2c1=O,O=C([O-])c1c[nH]c2ccc(Cl)cc2c1=O,-0.8264984121169866,2.575688841130372,1,4.0,0.7656905251191923,63.933191035472284,222.60699999999997,0.5449999999999997,3.0,1.0,4.0,0.7656905251191923,0.0,72.99,0.1651258036494255,0.4107940435409546,0.9425954818725586,0.09428328052163124,0.013104615360498428,0.20708198100328445,0.02059207484126091,0.02056991569697857,0.006577704334631562,0.07595191299915313,0.0026519701117649675,0.20596513971686364,0.029436029214411973,0.9802489757537842,0.9995294451713562,0.014338569680694491,0.0171649219468236,0.214726759493351,0.0008717128308489919,0.0026654839050024746,0.01916152611374855,0.010954255727119744,0.11805182695388794,0.020708491466939448,0.08154201358556748,0.02039218954741955,0.03355035558342934,0.020474474225193263,0.020728962030261755,0.3980599194765091,0.0026051011111121623,-4.761048572147134,15.462477281474312,-14.032708231329178,11.261713867174254,-14.38450853971391,2.1349086132846855,-0.3311826914609055,79.98614790362294,-3.464290341133323,7.290524113866432,21.209771229158587,28.421868941450175,31.17487398216363,36.68088406359054,63.803799922450565,84.02481582008531,22.489336952307095,48.42962388522683,46.568437378829,25.126017836370686,87.32066692516479,59.32531989143079,19.5424583171772,63.90073671965878,41.48894920511826,14.540519581233037,20.12407910042652,6.126405583559519,23.41993020550601,59.402869329197365,25.785188057386584,97.32454439705312,73.59441644048081,57.580457541682826,40.20938348196976,82.82279953470338,14.579294300116324,13.338503295851105,6.359053896859248,62.27219852656068,15.08336564559907,32.221791392012406,39.31756494765413,68.12718107793718,67.58433501357115,42.18689414501745,49.63164017060876,47.38270647537805,2.5591314462970143,63.93951143854207,28.383094222566886,12.911981388134937,56.14579294300116,12.097712291585886,26.63823187281892,21.209771229158587,56.533540131834044,42.07056998836759,84.83908491663435
CCCCNC(=O)c1c[nH]c2ccc(I)cc2c1=O,CCCCNC(=O)c1c[nH]c2ccc(I)cc2c1=O,-1.2904569684249787,2.1548919043372887,5,4.0,0.6422952960470456,120.25844920918114,370.19000000000005,2.6626000000000003,2.0,2.0,4.0,0.6422952960470456,0.0,61.96,0.38132899403572085,0.938516092300415,0.8353774785995484,0.9783071994781494,0.7870697140693664,0.27111879289150237,0.6165786027908325,0.36926761269569397,0.21116837710142136,0.6849273085594177,0.3767449617385864,0.21574505120515824,0.2250797465443611,0.877168595790863,0.999902355670929,0.05528867952525616,0.0351510938256979,0.8154634475708008,0.10373358577489852,0.03596171382814646,0.18866376727819442,0.02889066282659769,0.9488176822662353,0.1992820419371128,0.3570479184389114,0.23879517316818238,0.29100523293018343,0.6166896820068359,0.44809109568595884,0.6295125007629394,0.6028804123401642,-5.003888334295529,105.50701675388567,47.83152090291974,77.99822403040183,-13.429648812644938,2.6760863775006545,2.5476656300168363,94.1553706060904,-4.774976535875632,29.03778879943739,58.23962776269872,56.57231485071733,16.38231872818922,60.85692128732067,63.803799922450565,65.91702210158977,22.489336952307095,39.7440868553703,74.40868553702985,73.86583947266382,57.77433113609926,98.48778596355176,94.06746801085693,74.13726250484684,93.05932531989143,78.79022877084141,74.2535866614967,71.22915858860023,75.49437766576192,60.87630864676231,69.09654905001939,78.71267933307483,85.42070569988367,85.57580457541683,63.474214811942616,98.13881349360217,73.71074059713067,69.13532376890268,78.48003101977511,76.77394338891042,79.33307483520744,61.341605273361765,75.14540519581233,95.23070957735557,94.4552151996898,89.80224893369522,94.61031407522296,68.98022489336952,68.3986041101202,48.66227219852656,91.93485847227608,75.99844901124467,93.1756494765413,17.48739821636293,60.44978673904614,71.26793330748352,81.19426134160527,17.52617293524622,98.99185730903451
C=C(Br)CNC(=O)c1c[nH]c2ccc(C)cc2c1=O,C=C(Br)CNC(=O)c1c[nH]c2ccc(C)cc2c1=O,-1.0532844271199793,2.3441868133470027,4,4.0,0.9122031651164402,86.45078593613536,321.1740000000001,2.474920000000001,2.0,2.0,4.0,0.9122031651164402,0.0,61.96,0.7527191042900085,0.9253057241439819,0.9463016390800476,0.907387638092041,0.4599881529808044,0.2840102195739746,0.12474979236721992,0.28640894293785096,0.057922554388642314,0.649012279510498,0.3060156911611557,0.3122103661298752,0.2022531121969223,0.9282309174537658,0.9998755931854248,0.04406663253903389,0.015165513567626476,0.5727950453758239,0.041742130741477014,0.02081347107887268,0.14214110374450684,0.021264039725065232,0.8992040753364563,0.09063217639923096,0.32702400982379914,0.15811758525669575,0.14892085939645766,0.23527544289827346,0.24677966088056563,0.7291071653366089,0.305147659778595,-4.895897833944567,74.25663945577277,49.781284532208346,33.05537155191237,-15.056984493997328,2.415338371554738,2.4915353562535048,92.36326403142472,-4.24561091014135,8.80378407970985,47.2276075998449,52.65606824350523,16.38231872818922,60.85692128732067,63.803799922450565,99.72857696781698,22.489336952307095,39.7440868553703,93.67972082202404,71.19038386971694,88.17371074059713,95.61845676618844,82.24117875145406,75.80457541682823,68.98022489336952,73.55564172159752,52.81116711903839,66.96393951143854,72.66382318728189,73.71074059713067,66.88639007367196,85.3431562621171,84.0635905389686,82.90034897246996,36.25436215587437,94.26134160527336,57.92943001163241,54.43970531213649,68.82512601783637,72.3148507173323,66.57619232260566,50.21326095385808,73.20666925164792,92.08995734780923,89.14307871267933,74.99030632027917,88.290034897247,78.48003101977511,51.10507948817371,55.292749127568825,79.60449786739046,77.31678945327647,77.89841023652579,9.305932531989143,42.76851492826677,70.0271423032183,77.66576192322606,26.793330748352073,89.10430399379605
COCCNC(=O)c1c[nH]c2ccc(Br)cc2c1=O,COCCNC(=O)c1c[nH]c2ccc(Br)cc2c1=O,-1.1831816210350843,2.0716033702298873,5,4.0,0.8402146196999537,117.76198943535394,325.16200000000003,1.6667999999999996,3.0,2.0,4.0,0.8402146196999537,0.0,71.19,0.5458577096462249,0.9613758206367493,0.9130735039710999,0.8590579032897949,0.2804889351129532,0.15232811868190765,0.11729891449213029,0.27581422328948973,0.01722724996507168,0.644795024394989,0.04502313435077667,0.13383976593613625,0.19924023151397705,0.9174476623535156,0.999808669090271,0.04069971963763237,0.011247607786208392,0.6315907299518585,0.044896109774708745,0.015964001044631006,0.07702519819140434,0.009804858500137925,0.9120054841041565,0.09314346760511398,0.16617728173732757,0.16009214855730533,0.09431769996881485,0.09507960304617882,0.29540058225393295,0.5215771198272705,0.35124974846839907,-4.780501122778452,105.71831405446531,34.9117592319616,17.886554120678763,-15.821355735940656,2.3422268182735695,1.9165194962163514,82.29376095707389,-4.189708067409035,7.4371384600278745,48.04187669639395,40.90732842186894,31.17487398216363,60.85692128732067,63.803799922450565,93.95114385420706,22.489336952307095,46.956184567661886,85.45948041876696,78.90655292749128,77.93718495540908,93.75727025979062,70.99651027530051,50.75610701822412,67.93330748352075,72.54749903063203,32.570763861962,66.38231872818922,45.792943001163245,45.909267157813105,66.38231872818922,83.90849166343544,81.15548662272198,81.65955796820474,27.53005040713455,95.424583171772,58.937572702597905,47.38270647537805,43.69910818146568,60.83753392787902,69.40674680108569,50.52345870492439,56.30089181853432,92.16750678557581,84.10236525785189,62.5436215587437,90.26754556029469,60.100814269096546,54.98255137650252,62.85381930981001,91.93485847227608,66.07212097712292,64.8313299728577,7.289647150058162,38.231872818922064,58.43350135711516,59.402869329197365,27.840248158200854,85.26560682435053
CSCCNC(=O)c1c[nH]c2ccc(C)cc2c1=O,CSCCNC(=O)c1c[nH]c2ccc(C)cc2c1=O,-1.2160165816942425,2.146801048023793,6,4.0,0.8387994455956561,108.19947354895466,276.36100000000005,1.92932,3.0,2.0,4.0,0.8387994455956561,0.0,61.96,0.4070992708206177,0.9131526231765748,0.9238353610038758,0.909604835510254,0.3888292729854584,0.38599625825881956,0.19894754588603974,0.507118570804596,0.020883487164974214,0.6698808073997498,0.12098179459571838,0.18145374804735184,0.12169282138347626,0.8762871980667114,0.9999112725257874,0.037515086121857166,0.02066376432776451,0.6406267046928406,0.060534948483109474,0.021866746060550214,0.20241205245256425,0.013306102808564901,0.9359812259674072,0.08526461943984032,0.14455872327089309,0.17291067130863666,0.046529078483581544,0.25620152056217194,0.2348058246076107,0.5993908405303955,0.5028277695178985,-4.994888843319134,109.39682246223404,67.71314209208492,2.7032648725316504,-14.362255804056378,1.8399824572109142,1.803440234049814,76.90614222306988,-3.8023125802931808,4.367334965697841,33.73400542846064,44.6297014346646,31.17487398216363,60.85692128732067,63.803799922450565,93.71849554090733,22.489336952307095,39.7440868553703,76.73516867002714,69.44552151996898,81.46568437378829,95.69600620395502,77.8596355176425,86.50639782861575,75.76580069794494,86.3125242341993,35.94416440480806,69.09654905001939,58.355951919348584,55.253974408685536,55.75804575416828,78.48003101977511,86.04110120201628,80.30244280728965,45.56029468786351,95.61845676618844,64.67623109732455,55.874369910818146,80.26366808840636,65.33540131834044,75.45560294687864,49.5153160139589,53.005040713454825,92.86545172547498,73.71074059713067,76.07599844901125,87.6308646762311,66.42109344707251,63.8231872818922,49.16634354400931,92.78790228770842,86.39007367196588,42.10934470725087,12.21403644823575,13.881349360217138,56.41721597518418,52.15199689802249,35.47886777820861,70.80263668088406
