Smiles,standard_smiles
OCCNC12C=NCC(=C1)C=CC2N1CC=C(Cl)C(Cl)C1,OCCNC12C=NCC(=C1)C=CC2N1CC=C(Cl)C(Cl)C1
ClNOCCNc1ccccc1N=CNc1ccccc1,ClNOCCNc1ccccc1N=CNc1ccccc1
CC1=CC=C(Nc2nc(NCCO)c3ccccc3n2)C1,CC1=CC=C(Nc2nc(NCCO)c3ccccc3n2)C1
CCPNC1ONC(N)=NC(=CC[P-])C1=O,CCPNC1ONC(N)=NC(=CC[P-])C1=O
B=CC=C(Cl)C(Cl)=CCNC1([P+]CCO)C=C2C=CC=C2N1,B=CC=C(Cl)C(Cl)=CCNC1([P+]CCO)C=C2C=CC=C2N1
N=C1CC2=[P-](N=CNc3ccc(Cl)c(Cl)c3CC=CC2)OCCN1,N=C1CC2=[P-](N=CNc3ccc(Cl)c(Cl)c3CC=CC2)OCCN1
CN1OCCC(N)c2ccccc2N=C1NC=CC(Cl)CCl,CN1OCCC(N)c2ccccc2N=C1NC=CC(Cl)CCl
CC=C1N=C(NC=CC=C(N)C(=S)Cl)N=C([B+]COC)C1C,CC=C1N=C(NC=CC=C(N)C(=S)Cl)N=C([B+]COC)C1C
NCCCC1=NC(Nc2cccc(Cl)c2)=[P-]NC1Cl,NCCCC1=NC(Nc2cccc(Cl)c2)=[P-]NC1Cl
CCC(Cl)=CC=CNc1nc(NCCO)c2c(n1)=COCC=2,CCC(Cl)=CC=CNc1nc(NCCO)c2c(n1)=COCC=2
NC1CCONC2(CCC(Cl)=CC=N2)c2ccccc21,NC1CCONC2(CCC(Cl)=CC=N2)c2ccccc21
CC1(NCCO)CN=Nc2cc(Cl)c(Cl)cc21,CC1(NCCO)CN=Nc2cc(Cl)c(Cl)cc21
ClCC1=CC=C(Nc2nc(NCOCl)c3c(n2)=C=[B-]=CC=3)C1,ClCC1=CC=C(Nc2nc(NCOCl)c3c(n2)=C=[B-]=CC=3)C1
NC1C=C(c2nc(NCCO)c3ccccc3n2)C=C1Cl,NC1C=C(c2nc(NCCO)c3ccccc3n2)C=C1Cl
ClC=CC=C1C=C(Cl)C2=NC=CC=C(CC=N2)NCC=N1,ClC=CC=C1C=C(Cl)C2=NC=CC=C(CC=N2)NCC=N1
C[P-]=C=CC=C1CC(NCCO)=NC(c2ccc(N)c(Cl)c2)=N1,C[P-]=C=CC=C1CC(NCCO)=NC(c2ccc(N)c(Cl)c2)=N1
CC(=CCNC1N=C([C+]CCO)C2=CC[O+]C(N)=C21)CCl,CC(=CCNC1N=C([C+]CCO)C2=CC[O+]C(N)=C21)CCl
CS(=C=CC=CNC12CC=C(N)[N+]1=CC(CCO)=N2)CCl,CS(=C=CC=CNC12CC=C(N)[N+]1=CC(CCO)=N2)CCl
C=CC(=NC(Cl)NCC=CC(Cl)=C=[N-])NCCO,C=CC(=NC(Cl)NCC=CC(Cl)=C=[N-])NCCO
NC(=NC=C[O-])ON1CC=C(Cl)C(Cl)C1,NC(=NC=C[O-])ON1CC=C(Cl)C(Cl)C1
[O-]CNC1=C(c2ccc(Cl)c(Cl)c2)NC=CCC=[S-]1,[O-]CNC1=C(c2ccc(Cl)c(Cl)c2)NC=CCC=[S-]1
OCCNc1ccccc#cnc(Nc2cc#[p+]c(Cl)c2)n1,OCCNc1ccccc#cnc(Nc2cc#[p+]c(Cl)c2)n1
Nc1cccc2onc(C[O+]O)c1=CC=CC=CN=2,Nc1cccc2onc(C[O+]O)c1=CC=CC=CN=2
ClC(=Nc1ccccc1)NCC1=C(Cl)C=C[B-]C1,ClC(=Nc1ccccc1)NCC1=C(Cl)C=C[B-]C1
OCCNC1=C(Nc2ccc(Cl)c(Cl)c2)NC(=CC=CC=[P-])C1,OCCNC1=C(Nc2ccc(Cl)c(Cl)c2)NC(=CC=CC=[P-])C1
OCCNc1ccccc1N=c1ncc2cc(Cl)c(Cl)cc2[nH]1,OCCNc1ccccc1N=c1ncc2cc(Cl)c(Cl)cc2[nH]1
C=C(Cl)C(Cl)=C1NC=N[C-]C(C=CCC)C1(C)NCCO,C=C(Cl)C(Cl)=C1NC=N[C-]C(C=CCC)C1(C)NCCO
[N-]=CC=C(Cl)C(=[O+])Cl,[N-]=CC=C(Cl)C(=[O+])Cl
ClC1=CC=C[P+]2C(Cl)C12,ClC1=CC=C[P+]2C(Cl)C12
OCCNCc1c2cccc1N[C+]=[S-]C=N2,OCCNCc1c2cccc1N[C+]=[S-]C=N2
Cc1ccc(N=[P-]N=C([C-]CCO)CC=CC=CN)cc1Cl,Cc1ccc(N=[P-]N=C([C-]CCO)CC=CC=CN)cc1Cl
CCNC=NC(=NC1=CC=C[C+]=C1)NCC=CCl,CCNC=NC(=NC1=CC=C[C+]=C1)NCC=CCl
CC12C=CC(=C1Cl)C=[P-]1N=C(NCCO)CC=C12,CC12C=CC(=C1Cl)C=[P-]1N=C(NCCO)CC=C12
CC1=CCC2CC3N=CN2[P-]C(N=C3NCCO)C1Cl,CC1=CCC2CC3N=CN2[P-]C(N=C3NCCO)C1Cl
ClC1=CC(Cl)NC2=NC(=CC=CC=[SH]CCOCC=C1)CC=N2,ClC1=CC(Cl)NC2=NC(=CC=CC=[SH]CCOCC=C1)CC=N2
OCCNc1nc(NC2=CC=[P-](=CCl)C=C2)nc2ccccc12,OCCNc1nc(NC2=CC=[P-](=CCl)C=C2)nc2ccccc12
[P-][O+]CB=C(Cl)C=CCNCCl,[P-][O+]CB=C(Cl)C=CCNCCl
NC(=CCNC1=Nc2ccccc2NCCO1)C(=O)Cl,NC(=CCNC1=Nc2ccccc2NCCO1)C(=O)Cl
B#CC=CC1=NC2=CNC(=N1)COC2=CC=CC,B#CC=CC1=NC2=CNC(=N1)COC2=CC=CC
[C+]C1=CC=C(Cl)C[S-]1,[C+]C1=CC=C(Cl)C[S-]1
[C-]C(C=C(C)CCl)N1CN=C(NCCO)CC1C=CCS,[C-]C(C=C(C)CCl)N1CN=C(NCCO)CC1C=CCS
OC1=NCN(c2ccc(Cl)c(Cl)c2)CC1,OC1=NCN(c2ccc(Cl)c(Cl)c2)CC1
CC,CC
OCCNc1nc(Nc2cc3c(Cl)cc2-3)nc2ccccc12,OCCNc1nc(Nc2cc3c(Cl)cc2-3)nc2ccccc12
C=c1nc2nc3c1=CC=CC(C=C([N+])C=CCCN3)N2,C=c1nc2nc3c1=CC=CC(C=C([N+])C=CCCN3)N2
OCCNc1nc([S-]Nc2ccc(Cl)c(O)c2)nc2ccccc12,OCCNc1nc([S-]Nc2ccc(Cl)c(O)c2)nc2ccccc12
CCOCC=NC(=NC1=C=C1)NC=CC=CCCl,CCOCC=NC(=NC1=C=C1)NC=CC=CCCl
CCNc1c(C2=NC3=CC=CC=C(CC3)N2)ccc(Cl)c1Cl,CCNc1c(C2=NC3=CC=CC=C(CC3)N2)ccc(Cl)c1Cl
[N-]=CC=C(Cl)C(Cl)=CCOCC[S+]1=[PH]=Cc2ccccc2N=CN1,[N-]=CC=C(Cl)C(Cl)=CCOCC[S+]1=[PH]=Cc2ccccc2N=CN1
NCC=CC1CN=C(C=CC=C(Cl)C(Cl)I)N=C[S-]CCO1,NCC=CC1CN=C(C=CC=C(Cl)C(Cl)I)N=C[S-]CCO1
[C-]#CC=C,[C-]#CC=C
OCCNc1nc(NCC2=C(Cl)[N-]C(Cl)=CC2)ncc2cccc1-2,OCCNc1nc(NCC2=C(Cl)[N-]C(Cl)=CC2)ncc2cccc1-2
CC(=CC(Cl)CCl)c1nc(NCCO)c2ccccc2n1,CC(=CC(Cl)CCl)c1nc(NCCO)c2ccccc2n1
[C-]C1=C=C(NC=NCCl)C=C1OCl,[C-]C1=C=C(NC=NCCl)C=C1OCl
OCCNC1=NC2=CC=CC=C(C1)N=NP=CC=CC=CC2,OCCNC1=NC2=CC=CC=C(C1)N=NP=CC=CC=CC2
O[C+]CNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,O[C+]CNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12
[B+]=C=CC=CNc1nc(NCCO)c2ccccc2n1,[B+]=C=CC=CNc1nc(NCCO)c2ccccc2n1
CC=C=CC=C1CC(NCC=CCCl)N=CN1CO,CC=C=CC=C1CC(NCC=CCCl)N=CN1CO
N=C=[S+](NCCO)C1=NCC=CC1N=CNC=CC#[O+],N=C=[S+](NCCO)C1=NCC=CC1N=CNC=CC#[O+]
C#CCS,C#CCS
ClCNCc1bcc(Cl)cc1,ClCNCc1bcc(Cl)cc1
OCCNC12C=C(Cl)C(Cl)=C(C1)Nc1ccccc12,OCCNC12C=C(Cl)C(Cl)=C(C1)Nc1ccccc12
CPN1c2ccccc2N=CNC=CC=C(Cl)C1N,CPN1c2ccccc2N=CNC=CC=C(Cl)C1N
OCCNC1CN=C(Nc2ccc(Cl)c(Cl)c2)N=[O+]1,OCCNC1CN=C(Nc2ccc(Cl)c(Cl)c2)N=[O+]1
CC=C(Cl)NC1=CC=CC=CC(NCCO)=N1,CC=C(Cl)NC1=CC=CC=CC(NCCO)=N1
C=C[P+]#CN=CN1c2cccc(Cl)c2C=CNCCON1Cl,C=C[P+]#CN=CN1c2cccc(Cl)c2C=CNCCON1Cl
CC=CC1N=C(N2CC#[S+](Cl)C(Cl)=C2N)N=C1CCOC,CC=CC1N=C(N2CC#[S+](Cl)C(Cl)=C2N)N=C1CCOC
COCCC1=C[P+]=C=C=CN=C1CC=C(Cl)C=[N+]CCl,COCCC1=C[P+]=C=C=CN=C1CC=C(Cl)C=[N+]CCl
OCCNc1nc([P-]C=CC=CCl)nc2ccccc12,OCCNc1nc([P-]C=CC=CCl)nc2ccccc12
C=CC(CCO)=NSNCC=C=O,C=CC(CCO)=NSNCC=C=O
C=CC(Cl)=C1NC=C(CCOCC)c2ccccc21,C=CC(Cl)=C1NC=C(CCOCC)c2ccccc21
CC(=CCN[S-]1=Nc2ccccc2C(NCCO)=N1)CCl,CC(=CCN[S-]1=Nc2ccccc2C(NCCO)=N1)CCl
OCc1nc(NCC=CCCl)nc2ccccc12,OCc1nc(NCC=CCCl)nc2ccccc12
C=CCOCCNC=C(Cl)C(Cl)=CC=CNC1=NC2=CC2C=N1,C=CCOCCNC=C(Cl)C(Cl)=CC=CNC1=NC2=CC2C=N1
CC=CCN1OCCCCN=C1Nc1ccc(Cl)c(Cl)c1,CC=CCN1OCCCCN=C1Nc1ccc(Cl)c(Cl)c1
CC=CC=C1CC(NCCO)=NCNC(CBCl)=CC=C1Cl,CC=CC=C1CC(NCCO)=NCNC(CBCl)=CC=C1Cl
Cc1pccc2c(NCCO)nc(Nc3ccc(Cl)c(Cl)c3)nc12,Cc1pccc2c(NCCO)nc(Nc3ccc(Cl)c(Cl)c3)nc12
C=C(N)C=[S+]1C#[S+]=CC=CC=C[C+](NCCO)N1C=C(Cl)C(=C)Cl,C=C(N)C=[S+]1C#[S+]=CC=CC=C[C+](NCCO)N1C=C(Cl)C(=C)Cl
OCCNC1=NC=NCC1=CC=C1C=C(Cl)C=CC1,OCCNC1=NC=NCC1=CC=C1C=C(Cl)C=CC1
CCNc1nc(N[O+](C#[S+]C)C=C(Cl)COCl)nc2ccccc12,CCNc1nc(N[O+](C#[S+]C)C=C(Cl)COCl)nc2ccccc12
BC1C=C(Cl)C(Cl)=CC1,BC1C=C(Cl)C(Cl)=CC1
OC1C=CC=CC(=NCOc2ccc(Cl)c(Cl)c2)NC1,OC1C=CC=CC(=NCOc2ccc(Cl)c(Cl)c2)NC1
OCCN1CC2=CC[S-]=CC2=C(Nc2ccc(Cl)c(Cl)c2)N1,OCCN1CC2=CC[S-]=CC2=C(Nc2ccc(Cl)c(Cl)c2)N1
ClC1=CC=C2N3C=NC(=[S-]12)CC3,ClC1=CC=C2N3C=NC(=[S-]12)CC3
CC=CC=CNC1=NCC(C=CC)C(NCCO)=N1,CC=CC=CNC1=NCC(C=CC)C(NCCO)=N1
CCN1OCNC#CC=CC=CN=CNC12C=C(Cl)C2,CCN1OCNC#CC=CC=CN=CNC12C=C(Cl)C2
OCCN1NC(N2CC=C(Cl)CC2Cl)=Nc2ccccc21,OCCN1NC(N2CC=C(Cl)CC2Cl)=Nc2ccccc21
CC=CC=CC(=NC(Cl)c1cccc(Cl)c1)NC=[SH]O,CC=CC=CC(=NC(Cl)c1cccc(Cl)c1)NC=[SH]O
O[B+]CNc1nc(NC#P=C2[B+]C=C(Cl)C(Cl)=C2)nc2ccccc12,O[B+]CNc1nc(NC#P=C2[B+]C=C(Cl)C(Cl)=C2)nc2ccccc12
C[P+]=C=CC1=C(C)NN=C(NC=CC#[P+]CCl)N=C1NCCO,C[P+]=C=CC1=C(C)NN=C(NC=CC#[P+]CCl)N=C1NCCO
OCCNc1nc(Nc2ccc([S-]Cl)c(Cl)c2)nc2ccccc12,OCCNc1nc(Nc2ccc([S-]Cl)c(Cl)c2)nc2ccccc12
C=C=C(Cl)C(=CNC1=NC(=CC=C)CC(COC)=N1)NC,C=C=C(Cl)C(=CNC1=NC(=CC=C)CC(COC)=N1)NC
C=C(Cl)C(Cl)=CC#CC(N=C1CC=CC=CCCCN1)[P+]#N,C=C(Cl)C(Cl)=CC#CC(N=C1CC=CC=CCCCN1)[P+]#N
CC=[P+]1OCC=C(Cl)C1Cl,CC=[P+]1OCC=C(Cl)C1Cl
OCCN[S-]12=CC=C=C(C1)N=C(NC=C1C=BC(Cl)C(Cl)=C1)N2,OCCN[S-]12=CC=C=C(C1)N=C(NC=C1C=BC(Cl)C(Cl)=C1)N2
ClC1=C2C=C(Nc3ccccc3OC2)PC1,ClC1=C2C=C(Nc3ccccc3OC2)PC1
ClC1=CC=C1,ClC1=CC=C1
FCC=CCOCCPN=CCCN=CNc1ccc(Cl)c(Cl)c1,FCC=CCOCCPN=CCCN=CNc1ccc(Cl)c(Cl)c1
OCCNC(=NC[B-]CC=C(Cl)C(Cl)=CC#[S+])c1ccccc1,OCCNC(=NC[B-]CC=C(Cl)C(Cl)=CC#[S+])c1ccccc1
CC1=NC(c2ccc(Cl)c(Cl)c2)=[B-]=C=CC1,CC1=NC(c2ccc(Cl)c(Cl)c2)=[B-]=C=CC1
C=CN=C(N)c1ccc(Cl)c(Cl)c1,C=CN=C(N)c1ccc(Cl)c(Cl)c1
Nc1cccc2c1C(C#[P-]O)=NC2CC=C=[N+]CCl,Nc1cccc2c1C(C#[P-]O)=NC2CC=C=[N+]CCl
CC=CC(=CC)N=C(N=C=[S+]NCC)ONC=CC=C(Cl)CF,CC=CC(=CC)N=C(N=C=[S+]NCC)ONC=CC=C(Cl)CF
N#Cc1bcccc1N,N#Cc1bcccc1N
CCC([B-]Cl)=CCC1=NC2=CC=CC=[S-]2CC(NCCO)=N1,CCC([B-]Cl)=CCC1=NC2=CC=CC=[S-]2CC(NCCO)=N1
C=C=C(C=CCCl)NC=NC=C=CC=CCS,C=C=C(C=CCCl)NC=NC=C=CC=CCS
[O-]N1CC=CCC1Cl,[O-]N1CC=CCC1Cl
OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NCC1Cl,OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NCC1Cl
OCCNc1nc(NCC2=C([S-])[S-]C(Cl)=CC2)nc2ccccc12,OCCNc1nc(NCC2=C([S-])[S-]C(Cl)=CC2)nc2ccccc12
CC=CC=CC(CO)=NC(CNC)Nc1ccc(Cl)c(Cl)c1,CC=CC=CC(CO)=NC(CNC)Nc1ccc(Cl)c(Cl)c1
C=C(CCl)Nc1nc(SCCO)c2ccccc2n1,C=C(CCl)Nc1nc(SCCO)c2ccccc2n1
Fc1cc(NC2N=CO2)ccc1Cl,Fc1cc(NC2N=CO2)ccc1Cl
CC=CN=C1SN=C([O+]NCC)OC1=CC,CC=CN=C1SN=C([O+]NCC)OC1=CC
OCNC=NC1=NCC=CC1Nc1ccc(Cl)c(Cl)c1,OCNC=NC1=NCC=CC1Nc1ccc(Cl)c(Cl)c1
OCCc1ccc2cnc(Nc3ccc(Cl)c(Cl)c3)nc2c1,OCCc1ccc2cnc(Nc3ccc(Cl)c(Cl)c3)nc2c1
OCCNC1=NC(N=[C+]CC=CCCl)=[O+]Nc2ccccc21,OCCNC1=NC(N=[C+]CC=CCCl)=[O+]Nc2ccccc21
OCC[S-]c1nc(NC2=CCC(CCl)=[P+]C2)nc2ccccc12,OCC[S-]c1nc(NC2=CCC(CCl)=[P+]C2)nc2ccccc12
ClCCCNC1=NC=NCC1=CC=CCNc1cccc(Cl)c1,ClCCCNC1=NC=NCC1=CC=CCNc1cccc(Cl)c1
[S-]=CN=C(Cl)c1ccc(Cl)cc1,[S-]=CN=C(Cl)c1ccc(Cl)cc1
Clc1cc2c(cc1Cl)NC1=CC=CC=COCN[PH]1=NCN2,Clc1cc2c(cc1Cl)NC1=CC=CC=COCN[PH]1=NCN2
[B-]=NC1=C[SH]=C=CC1=CC(=NC(C=C(N)CCl)=CC)NCCO,[B-]=NC1=C[SH]=C=CC1=CC(=NC(C=C(N)CCl)=CC)NCCO
CONCc1ccccc1N=C1C=CC=CC1Cl,CONCc1ccccc1N=C1C=CC=CC1Cl
OCS1=CC2C=CC=CN2N(CC=CCCl)[N+]1,OCS1=CC2C=CC=CN2N(CC=CCCl)[N+]1
C=C(Cl)C=CC=CN[S-]C1=NC2=CC=CCC(=N1)NC2CO,C=C(Cl)C=CC=CN[S-]C1=NC2=CC=CCC(=N1)NC2CO
OCB=CN[N+]1NC(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21,OCB=CN[N+]1NC(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21
OCCC(=CC=C(Cl)CCl)C1CN=Cc2ccccc21,OCCC(=CC=C(Cl)CCl)C1CN=Cc2ccccc21
CC=C1CC(NCCO)=C(CCl)CNC=N1,CC=C1CC(NCCO)=C(CCl)CNC=N1
CC1=NCN(c2ccc(Cl)c(Cl)c2)NC=CC=C1,CC1=NCN(c2ccc(Cl)c(Cl)c2)NC=CC=C1
CC1=C(Nc2nc(NCCO)c3ccccc3n2)C(Cl)=C1,CC1=C(Nc2nc(NCCO)c3ccccc3n2)C(Cl)=C1
Clc1ccc(NC=NC2N=C3NCCOCC=CC=C32)cc1Cl,Clc1ccc(NC=NC2N=C3NCCOCC=CC=C32)cc1Cl
CC=CC(Cl)=CC,CC=CC(Cl)=CC
ClC1=CC=CNOCC(c2ncncccc[pH]2)C=C1Cl,ClC1=CC=CNOCC(c2ncncccc[pH]2)C=C1Cl
CC(=CC=C(Cl)Cl)NC=NCI,CC(=CC=C(Cl)Cl)NC=NCI
OCCNc1nc([B-]2C=C=C(PCl)C(Cl)=C2)nc2ccccc12,OCCNc1nc([B-]2C=C=C(PCl)C(Cl)=C2)nc2ccccc12
CC1=CC2C=C1N=C(Nc1ccc(Cl)c(Cl)c1)S2,CC1=CC2C=C1N=C(Nc1ccc(Cl)c(Cl)c1)S2
OCCNC1=NC2NC(C=CCl)=CC=C(Cl)[B-]2=C=CC=CC=C1,OCCNC1=NC2NC(C=CCl)=CC=C(Cl)[B-]2=C=CC=CC=C1
ClC1=C2NCC=CCCOC(NI)=NCC12Cl,ClC1=C2NCC=CCCOC(NI)=NCC12Cl
Clc1ccc(NC2=NCCC2)cc1Cl,Clc1ccc(NC2=NCCC2)cc1Cl
CC1=C=CC=C1,CC1=C=CC=C1
PC1=CC(=CNCl)C=C1Cl,PC1=CC(=CNCl)C=C1Cl
ClOCC1c2ccccc2N=[C+]C=Nc2ccccc21,ClOCC1c2ccccc2N=[C+]C=Nc2ccccc21
OCCNc1nc(NC=CC[B+]CCl)nc2ccccc12,OCCNc1nc(NC=CC[B+]CCl)nc2ccccc12
OCCNC1=NC=NCC=C([S+]NC2=[P-]C=C(Cl)C=C2)C=C1,OCCNC1=NC=NCC=C([S+]NC2=[P-]C=C(Cl)C=C2)C=C1
ONc1ncncccccc1[O+]CCCl,ONc1ncncccccc1[O+]CCCl
Clc1ccc(NC(N=CNCCBr)=NC=C2C=CC3=CB23)cc1Cl,Clc1ccc(NC(N=CNCCBr)=NC=C2C=CC3=CB23)cc1Cl
B#CCNc1nc(N=O)nc2ccccc12,B#CCNc1nc(N=O)nc2ccccc12
OCCNC=NC(Cl)Nc1cccc(Cl)c1,OCCNC=NC(Cl)Nc1cccc(Cl)c1
NC1=CC=CNC2=NC13CC=CC=C3C2NCCO,NC1=CC=CNC2=NC13CC=CC=C3C2NCCO
ClC1=Nc2ccccc2C1NCCONc1ccc(Cl)cc1,ClC1=Nc2ccccc2C1NCCONc1ccc(Cl)cc1
OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2=CC=CC[P+]21,OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2=CC=CC[P+]21
C=C(Cl)C(Cl)=CC=CNc1nc(NCCl)c(=CC)c(=CC)n1,C=C(Cl)C(Cl)=CC=CNc1nc(NCCl)c(=CC)c(=CC)n1
CCN1C=NC(C=C(Cl)C(Cl)=CCO)c2ccccc21,CCN1C=NC(C=C(Cl)C(Cl)=CCO)c2ccccc21
NCC(=CC=CCl)CN=C(Br)NCCO,NCC(=CC=CCl)CN=C(Br)NCCO
OCCNC1=NCNC#CCC1,OCCNC1=NCNC#CCC1
CNc1nc(NC=CC=C=CCl)nc2ccccc12,CNc1nc(NC=CC=C=CCl)nc2ccccc12
OCCN[S+]1=NC2NC=CC=C(CCl)C=CCC21,OCCN[S+]1=NC2NC=CC=C(CCl)C=CCC21
C=C1C(Cl)=CC(C2=NC3CC=CC=C3N2NCCON)=C1Cl,C=C1C(Cl)=CC(C2=NC3CC=CC=C3N2NCCON)=C1Cl
CCNCC=CBr,CCNCC=CBr
OCn1c(NC=CCSCl)nc2ccccc21,OCn1c(NC=CCSCl)nc2ccccc21
C=CCOS,C=CCOS
C=C1C(NCCO)=NC(Nc2cccc(Cl)c2)=NC1Cl,C=C1C(NCCO)=NC(Nc2cccc(Cl)c2)=NC1Cl
C=C([N+])C(Cl)=CCC#N,C=C([N+])C(Cl)=CCC#N
CN=C(C=C1C=[PH-]1)N1CC=CCC1Cl,CN=C(C=C1C=[PH-]1)N1CC=CCC1Cl
C[C+]=c1c(NCCO)nc(Nc2ccc(Cl)c(Cl)c2)nc1=CC=[P+],C[C+]=c1c(NCCO)nc(Nc2ccc(Cl)c(Cl)c2)nc1=CC=[P+]
OCCc1nc2ccc1=2,OCCc1nc2ccc1=2
OCCNC1C(Nc2ccc(Cl)c([P+])c2)=Nc2cccnc21,OCCNC1C(Nc2ccc(Cl)c([P+])c2)=Nc2cccnc21
C1=CCC1,C1=CCC1
ClC(Cl)=CC=CNC(Cl)N=C1C=CC1,ClC(Cl)=CC=CNC(Cl)N=C1C=CC1
CCOCC1=NCN(C(=CCl)CCl)NC=CC=C=C1,CCOCC1=NCN(C(=CCl)CCl)NC=CC=C=C1
OCC[B-]C1=NC(NC=CC=CCCl)=NC2=CC=CC=[P-]21,OCC[B-]C1=NC(NC=CC=CCCl)=NC2=CC=CC=[P-]21
ClC1=C(N=CNc2ccccc2)CC=NCCCOCC=C1,ClC1=C(N=CNc2ccccc2)CC=NCCCOCC=C1
NC1CCONN(C2=CC=C(Cl)[S-](Cl)=C2)C=Nc2ccccc21,NC1CCONN(C2=CC=C(Cl)[S-](Cl)=C2)C=Nc2ccccc21
OCCNC(=NC(Cl)=NC(Cl)C=C[P-])C1=C=CC=C1,OCCNC(=NC(Cl)=NC(Cl)C=C[P-])C1=C=CC=C1
OCCN1Cc2ccccc2N(NCCC([S-])Cl)N1,OCCN1Cc2ccccc2N(NCCC([S-])Cl)N1
C=[N+]CC=CC=C(CN=C[P+]N[P-]1=C(Cl)C(CCl)=CC1)C(NC=CC)ON,C=[N+]CC=CC=C(CN=C[P+]N[P-]1=C(Cl)C(CCl)=CC1)C(NC=CC)ON
C=C(Cl)C(Cl)=CC1=NOCCNC=N1,C=C(Cl)C(Cl)=CC1=NOCCNC=N1
N#CNCCO,N#CNCCO
C=C=CC(Cl)=CCNOCCC1C(CCl)=NC2=C(N)C=CC21,C=C=CC(Cl)=CCNOCCC1C(CCl)=NC2=C(N)C=CC21
C=C=C(Cl)C(Cl)=CCNC1=NCC(CC)C(NCCO)=N1,C=C=C(Cl)C(Cl)=CCNC1=NCC(CC)C(NCCO)=N1
O=C=CCNC=C1C=CC=CC[C-]=C=N1,O=C=CCNC=C1C=CC=CC[C-]=C=N1
[N-]=C=CC=CCN=C(N=CNCCO)NCC=C[S-]Cl,[N-]=C=CC=CCN=C(N=CNCCO)NCC=C[S-]Cl
C=C=[P+]=CC=C(CNCCO)N=C=BSNc1ccc(Cl)c(Cl)c1,C=C=[P+]=CC=C(CNCCO)N=C=BSNc1ccc(Cl)c(Cl)c1
C=C(Cl)C(Cl)=CC=CNc1nc(NCO)c2ccccc2n1,C=C(Cl)C(Cl)=CC=CNc1nc(NCO)c2ccccc2n1
Clc1ccc2cc1[S-]2,Clc1ccc2cc1[S-]2
CC=CC=C1C2=NC(NC3=CC=C(Cl)[S+](Cl)C3)=NC12,CC=CC=C1C2=NC(NC3=CC=C(Cl)[S+](Cl)C3)=NC12
OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2=CC=CC(F)[C+]21,OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2=CC=CC(F)[C+]21
[C+]#N,[C+]#N
ClC=COCC1C=CC=CCN=CC=CC=C1Cl,ClC=COCC1C=CC=CCN=CC=CC=C1Cl
NC1=CC=C=C=C1NN1C=C(CBr)NC1,NC1=CC=C=C=C1NN1C=C(CBr)NC1
OCCNc1nc(S2=C=CC=C(Cl)C(Cl)=C2)nc2ccccc12,OCCNc1nc(S2=C=CC=C(Cl)C(Cl)=C2)nc2ccccc12
ClC1=CC=CNN2[B-]C(=Nc3ccccc3NCCO2)C=C1Cl,ClC1=CC=CNN2[B-]C(=Nc3ccccc3NCCO2)C=C1Cl
CC=C(CB=C(Cl)CCl)Nc1nc(NCCO)c2ccccc2n1,CC=C(CB=C(Cl)CCl)Nc1nc(NCCO)c2ccccc2n1
CC(Cl)CNC1N=C(NCCN)C2=CC=C=C21,CC(Cl)CNC1N=C(NCCN)C2=CC=C=C21
C=CC=CC(=NC=NC=[B-]CNc1ccc(Cl)c(Cl)c1)NCCO,C=CC=CC(=NC=NC=[B-]CNc1ccc(Cl)c(Cl)c1)NCCO
CC=CC=C=C(CCNCCO)N=C(Cl)NCC1=C(Cl)[SH]=C=[S-]C1,CC=CC=C=C(CCNCCO)N=C(Cl)NCC1=C(Cl)[SH]=C=[S-]C1
ClC1=[C+]CC(=CNc2nnc3ccccc3n2)C=C1Cl,ClC1=[C+]CC(=CNc2nnc3ccccc3n2)C=C1Cl
Clc1ccc(NC=Nc2ccccc2)cc1Cl,Clc1ccc(NC=Nc2ccccc2)cc1Cl
CC=[N+]CC=C1CN=C(Nc2cc[c-]c(Cl)c2)NOCCN1,CC=[N+]CC=C1CN=C(Nc2cc[c-]c(Cl)c2)NOCCN1
B#CNC1ONC(Nc2ccc(Cl)c(Cl)c2)=NC(=CC=[B-]=C)C1=CC,B#CNC1ONC(Nc2ccc(Cl)c(Cl)c2)=NC(=CC=[B-]=C)C1=CC
Bc1cc(N[b-]2nc(NCCO)c3ccccc3n2)ccc1Cl,Bc1cc(N[b-]2nc(NCCO)c3ccccc3n2)ccc1Cl
ClC1=CC=S(CNc2ccc[nH]2)C=C1Cl,ClC1=CC=S(CNc2ccc[nH]2)C=C1Cl
ClC1=C(CNC(Cl)c2ccccc2)CC=PC1,ClC1=C(CNC(Cl)c2ccccc2)CC=PC1
ClC=C1C=CCNc2ccccc2N1,ClC=C1C=CCNc2ccccc2N1
