smiles,max_tanimoto,novel
O=C(C=Cc1ccc(O)c(F)c1)c1ccc(Br)c(F)c1,1.0,False
OCCNC=NSN1C=C(Cl)C(Nc2ccc3cc2-3)=CC1,1.0,False
C=C=C1C(C)=CN=C(N2C=C(Cl)C(Cl)=CC2)N1NCCO,1.0,False
C=C1CCCC(Cl)=CNOCC2C(=Nc3ccccc32)C=CN=CC1Cl,1.0,False
CCC[NH+](CCC)C[C@@H](O)COc1ccccc1C(=O)Nc1ccccc1,1.0,False
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(F)c1[O-],1.0,False
CCN(CC)c1cc(C)c2cc(NC(=O)c3ccccc3Cl)ccc2n1,1.0,False
[O-]CNC1=NC(N[N+]2C=C(Cl)C(Cl)=CC2)=[S+]Nc2ccccc21,1.0,False
C=CCCCCCC=NCC=C=CN=CNC=CC=C(C)CCCNC=CN,1.0,False
COc1cc2ccc(=O)oc2cc1OCCOC(C)C,1.0,False
O=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,1.0,False
OCCN1C=NC(NPCC=CCCCl)=[B-]c2ccccc21,1.0,False
CC=CC=CC=NCCCCN1CCC1CNc1ccc(Cl)c(Cl)c1,1.0,False
ClC1=CC2C(=C1)NC=NC1=[N+]=C=CC=C1CCC2Cl,1.0,False
CCC=C=C1CN=CNB(C=CC=C[P+]Cl)N=CCN1,1.0,False
Cc1ccc(-c2cn3c(C(=O)Nc4ccc(Cl)c(Cl)c4)c(-c4ccccc4)c4c3n2CCCC4)cc1,1.0,False
CC(C)[N@@H+](CCO)Cc1ccc2cc[nH]c2c1,1.0,False
C=CC=[SH]COCCCON=C1N=C(C)C(NCC)c2cc(Cl)c(Cl)cc2N1,1.0,False
CONC=NC(=Nc1ccccc1)NCC=C(Cl)CCl,1.0,False
N#CC1=CC=CN(C(Cl)CCNCCO)NCC=CNCCC1,1.0,False
COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,1.0,False
Cc1c(O)cccc1CN1CCN(Cc2cccc(Br)c2)CC1,1.0,False
OCCNC=NC(=NCBr)N1C=C(Cl)C(Cl)=CC1,1.0,False
C[C@@H](C[NH+](C)C)Oc1cc([O-])cc2oc(-c3c(O)cccc3O)cc(=O)c12,1.0,False
Clc1ccc(NOCCNN2C=C=NC=CC=COC2CC2=NCC3C=C=C2N3)cc1Cl,1.0,False
Fc1cccc(Nc2nc(-c3ccccc3F)cs2)c1,1.0,False
ClC1=CC=C1C1=NC2=C=CC(Cl)OCCNC(=N1)C2,1.0,False
ClCC1OCC2=CNCC=C1N2,1.0,False
[C-]C=CCC=CC=C1CONN(C)C=NCCO1,1.0,False
C=CC=C(C)C(C)=CC=CNC(N)=CC#CCCl,1.0,False
CCc1nc(N)nc(N)c1-c1ccccc1,1.0,False
ClC=CC1=CNN=C2NCCC(CC=CO2)N1,1.0,False
ClC1=C=CC=Cc2nc(c3ccccc3n2)NCCO1,1.0,False
C=C=[S+]1N=C(NC2=C=C=[P+](Cl)C(Cl)=C2)N=C(NC#[P+]C)C1=CC=C,1.0,False
Cc1ccc(CNCCCCCC(=O)O)c(C)c1,1.0,False
OCCNC1C(Cl)=Nc2cccc(Nc3ccc(Cl)cc3)c21,1.0,False
OCc1cc2nc3c1CC2=C(Cl)C3,1.0,False
COCC[C@H](NC(=O)Cn1c(C)nc2ccccc2c1=O)C(N)=O,1.0,False
N=C=CNCCCCCC=C(Cl)C(Cl)=CCNc1nc(NCCO)c2ccccc2n1,1.0,False
CCCCC1=NCNC(CCl)=CCC#CC=NC=CCC1,1.0,False
CCNOCCNC1=NCC=CC=C(C=C(C)BCl)C1,1.0,False
OCCc1ccc(CNC[C@H](O)c2ccccc2)cc1,1.0,False
CCCC(CO)Nc1nc(N(C)C)nc(N(C)C)n1,1.0,False
C[C@@H]1CN(C(=O)c2sc3cc(Cl)ccc3c2Cl)CCO1,1.0,False
C=C1N=C2N=C(NCCO)C1C#C[P-](Cl)C=CC=CN2,1.0,False
CN=C(CO)c1ccccc1N=CNC1=CC=C(Cl)C1Cl,1.0,False
ClC1=CC=C=[S-]1,1.0,False
CCNCC1=C2COCC=C2N=C(Nc2ccc(Cl)c(Cl)c2)N1,1.0,False
NC1CNC2=NC3C=CC=C(Cl)C1(Cl)CC=CC2=CC3,1.0,False
C=C(Cl)C(Cl)=CN1CN=C2NC=[B-]OC(C)C=C[O+]=C2N1,1.0,False
COc1ccc(CNCCc2cc(OC)c(O)c(OC)c2)cc1Cl,1.0,False
CC[C@H](C)c1ccc(Nc2cc(C)nc3ncnn23)cc1,1.0,False
CCC[C@@H](C)Nc1ccnc2cc(F)ccc12,1.0,False
Cc1ccc(OCCNC(C)CO)c(C)c1,1.0,False
ClNC1C=C(Cl)C=CS1,1.0,False
Cc1ccc(Br)cc1NC(=O)c1cccc(Br)c1,1.0,False
COc1ccc2cc(NC(=O)c3ccc(C)c(OC)c3)ccc2n1,1.0,False
NC=CC=C[S-]N=C=CC=NCC1CC=[P-]2CC12Cl,1.0,False
CC[B-]#CC=C1N=C(N2CC=C(Cl)C(=NCl)C2)N=CN1,1.0,False
CCn1c(SCC(=O)Nc2c(C)cc(C)cc2C)nc2ccccc2c1=O,1.0,False
CCO[C@@H](C)COc1cc2ccc(=O)oc2cc1OC,1.0,False
COc1cc2c(cc1C[N@H+](C)[C@H](C)CO)OCO2,1.0,False
ClC(Cl)=C(Cl)c1ccccc1,1.0,False
CC1=CC=CC(NCCO)=NCC(Nc2ccc(Cl)c(Cl)c2)=NC1,1.0,False
CCOC(=O)/C(C)=C/C=C(\C)CCC=C(C)C,1.0,False
COc1cc(C[N@@H+](C)CC[C@H](C)O)cc2c1OCO2,1.0,False
O=c1ccc2ccc(OCCC(F)(F)F)cc2o1,1.0,False
ClC1=C(Nc2ncccc3cc-3o2)C=CC[B-]1,1.0,False
C=CN=C1N=CC2CCCCC=NCC=C2NCCONC(C=CCl)=CC=C1Cl,1.0,False
C=C1C=CC(Cl)OCCNC2=N[P+](=N1)Nc1ccccc12,1.0,False
O=C(O)CONC(=O)Cc1ccc(O)cc1,1.0,False
CCOc1c(OC)cc(CNC[C@@H](O)c2ccc(F)cc2)cc1OC,1.0,False
[B+]=C(B)C(Cl)CNC1=NC(C#C)C[P+](NCCO)=N1,1.0,False
COc1cc(C(=O)C=Cc2cc(C)c(OC)c(C)c2)c(OC)cc1O,1.0,False
C#CC(Cl)C1=Cc2ccccc2C(NCCO)=NCN1,1.0,False
CC(C)[C@H](C)OC(=O)/C=C\c1ccc2[nH]ccc2c1,1.0,False
S=C(S)c1ccccc1,1.0,False
COc1ccc2c(c1)OC[C@H](NC(=O)C(C)(C)OC(C)=O)C2,1.0,False
CC=C1CCN2CCOC2=N1,1.0,False
OCCN=C=CCNc1c2cccc1nc(CCOC=CCl)c(=CC=CCl)[nH]cn2,1.0,False
CC=COCC(=CC=CCl)CC#CCl,1.0,False
OCCC1=NCNc2c(NC=CC=CCCl)cccc21,1.0,False
CCCC1C=C=CC=CC(O)=NC(C2=CC[C+](Cl)CC=C2)=C=C1NCC,1.0,False
ClC1=CCCCNc2nc(c#cccccc2=CC=NC2=CC=CC2)=CC=C1,1.0,False
CCC(Cl)=CC=CNC1=Nc2ccccc2C(=N)ON1,1.0,False
CCCCN(C)c1cc(C(=O)[O-])c2cc(NC(=O)c3cccc(C)c3)ccc2n1,1.0,False
CC1CCC1COC1=NC2OCC=CC2CNCCC(=CN2C=C(Cl)C(N)=CC2)C=C1,1.0,False
CC(=O)Nc1nnc(SCc2cc(Br)ccc2OC(F)F)s1,1.0,False
COCNC1=NC(NC2=CC=C=C2)=NCC1C=CCCl,1.0,False
CCOc1cc(CNC(C)C(O)c2ccc(OC)cc2)cc(Cl)c1O,1.0,False
COC[C@@H](C)N(C)C(=O)Cn1c(C)nc2ccccc2c1=O,1.0,False
COCCC1=NC(N)(NCC=C(N)CCCl)C2=CC=CC21,1.0,False
OC1=NC(NC=CC=CCl)=CC=CCCC=NN=C=NC=C1,1.0,False
CCc1[nH]c2ccc(Cl)cc2c(=O)c1C,1.0,False
CN(C)C(=O)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,1.0,False
Br.COC(C)(C)CN=C(N)Nc1ccc(C)cc1,1.0,False
COc1ccc(CN2CCN(Cc3cccc(OC)c3OC)CC2)cc1,1.0,False
Cc1ccc(NC(=O)Nc2ccccc2O)cc1F,1.0,False
CCNn1c2ccc(cc2)c(O)n[nH]c2ccc1c(Cl)c2,1.0,False
CCCC(=O)Nc1nnc(Cc2cccc(Cl)c2)s1,1.0,False
COc1cccc(Cn2c(Oc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)c1,1.0,False
OCCNC(=NSNc1ccc(Cl)c(Cl)c1)c1ccccc1,1.0,False
C=C(Cl)C(Cl)CNC1=NC=CC=CC(NCCC=CC#COCCCN)OCCN1,1.0,False
C=C(Cl)C=CC=C1CCC1COC1=C(NCCO)C=CC=CC(C)=NC(Cl)N1,1.0,False
CC(=NC(Cl)NCC1=C(Cl)C=C=[SH]C1)NCCO,1.0,False
Cc1ccc(C)c(Nc2nc(NCCO)c3ccccc3n2)c1,1.0,False
ClC=CCC1=NC2=CCCCC(Cl)C2NCCON1,1.0,False
CCC(N=CNCCO)=Nc1ccccc1N,1.0,False
OCCc1ccccc1N=CNc1ccc(NCl)c(Cl)c1,1.0,False
CC=CC1CN=CN(c2ccc(Cl)c(Cl)c2)C1(N)CCOC,1.0,False
NC1=Nc2ccccc2C(c2ccc([O+])c(Cl)c2)CCON1,1.0,False
C[NH2+]CCCNCc1ccc(-c2cccc(Cl)c2)o1,1.0,False
OCCNCC=CC=CC=C1CNc2cc(Cl)c(Cl)c(c2)N1,1.0,False
ClCC=C(Cl)NC1=CC=CC=CCC=C=N1,1.0,False
COc1cc(O[C@@H](C)CCC=C(C)C)cc2oc(=O)ccc12,1.0,False
[N-]=CNc1nc(NCCO)c2ccccc2n1,1.0,False
CC=CC=C(Cl)C(Cl)=CC=Cc1nc(CC#CCl)c2ccccc2n1,1.0,False
ClNCCCCCCOc1ccc(Cl)cc1,1.0,False
[O+]#CC=CC=CN=CNC=CC=C(Cl)C=[C+]CCl,1.0,False
OCCNC1CC2C=C(Cl)C(Cl)=CCC1=CONC=NC=CNCCCCCON2,1.0,False
COC(=O)CC(=O)Nc1nnc(Cc2ccc(Cl)cc2)s1,1.0,False
COc1cc(F)c([C@H](C)NC(=O)c2cccc(C#N)c2)cc1OC,1.0,False
ClC1=CC=CCN2CC=CC=CNC(Cl)(C=C1)NC2,1.0,False
CCc1c[nH]c2ccc(OC)cc2c1=O,1.0,False
OCC1C=NC2CC1C=CC=NC1=CC=CN2C1(Cl)Cl,1.0,False
[N-]=C=CC=CN=CNc1cccc(Cl)c1,1.0,False
FC#CC=CC=CCCCC1=CC=CN=NC2=CC=C(Cl)C2CON1Cl,1.0,False
Cc1ccc(OCCCC(=O)NO)c(C)c1,1.0,False
C=CCOc1ccc(C=C2SC(=Nc3c(C)cccc3C)NC2=O)cc1OC,1.0,False
CC[C@H](C)CN(C)C(=O)c1c[nH]c2c(C)cccc2c1=O,1.0,False
NC1C=C(Cl)C(Cl)=CN1C1(N)N=C(CCO)c2ccccc21,1.0,False
CC1=CC=CN=[S+]1NC(=C=CCCl)CCCl,1.0,False
C=CC(C=CCNCCON)CN=CNC1=C=C1Cl,1.0,False
C=C(Cl)C(Cl)=CC=CNC1NN(CCO)C2=C(N)C=CC1C2,1.0,False
O=C(Nc1ccccc1)Nc1cccc(Cl)c1,1.0,False
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c([O-])c1OC,1.0,False
COc1ccc2c(c1/C=C/C(C)(C)O)O[C@H](c1ccccc1)CC2=O,1.0,False
CC1=CCNC(=N)CC(Cl)=C1C=NCCl,1.0,False
CC1=NC2NC=CN=CC=NN=CN1C(=C(C)CCl)CN2,1.0,False
OCCNC1=NC(N[S-]C=CC=C(Cl)C=[C+]CCl)=[S+]=Nc2cccc1c2,1.0,False
CCCN(CC)C(=O)c1cccc(I)c1,1.0,False
OCCNC1=NC([C+]C(=CC=CCl)CCl)=N[S-]2#CC=CC=C12,1.0,False
CC(C)C(O)CC(=O)Nc1ccc(C(=O)O)c(O)c1,1.0,False
COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1cccc(F)c1,1.0,False
CCN(C)Cc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,1.0,False
C=CC=CC1=NC(CCCC=NCl)NC=CC=C(C)C(C)=CC(O)CN1,1.0,False
COc1cc(C[NH2+]C/C=C\CO)cc2c1OCO2,1.0,False
CC(=O)Nc1cccc(C(=O)C=Cc2ccc(N)c([N+](=O)[O-])c2)c1,1.0,False
Oc1cccc2ccc(Cl)c(Cl)c12,1.0,False
CC1=Nc2cc(c(C=CCCCCC=NCCl)[nH]2)C2=CC=C=C(N1)C2O,1.0,False
C#CN=CC=C=CN=C1N=CN2C(NC=CC=C(Cl)C2(C)CO)C(=NCC#N)CCO1,1.0,False
O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1F,1.0,False
C=C1C=CNC(=C=[C-]C=C[N+]CCl)NCN=C1NCCO,1.0,False
C#CC=C[O+]CN=CNC(C)C=CCl,1.0,False
C=CC=CCC(=O)NCC(Cl)Cl,1.0,False
C#CNCCOCCCCC=CC=NC=CNCC(=C)C=C(CCl)C(NCCOCl)c1ccccc1N,1.0,False
C=C(C)C(N)=CC=CNc1nc(C=CN=COCl)c2ccccc2n1,1.0,False
C=C=CC=CCNCC1C=CC(Cl)CC(CCO)=N1,1.0,False
CC1=[N+]C=C=[N+][B+]C1,1.0,False
COCCOCc1ccc(C=CC(=O)c2cc(O)ccc2O)cc1,1.0,False
CCOC(=O)C=Cc1cccc(Cl)c1,1.0,False
ClCNCc1[o+]cccc1Cl,1.0,False
Cc1ccccc1C,1.0,False
COc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1,1.0,False
C=CC1OCC2C1=CC#[P+]C2C,1.0,False
COCCCCNC(=O)CCCOc1ccc(Cl)cc1Cl,1.0,False
C=CC[N@H+](Cc1cc(OC)c2c(c1)OCO2)C(C)C,1.0,False
COc1cc2nc(NCCCSC)nc(N)c2cc1OC,1.0,False
CC=C=CC=CC1CC=C1CCCCCNCCNc1nc(NCCO)c2ccccc2n1,1.0,False
CCNCCCC=CCCl,1.0,False
NC#CCCC1=NCNOC=CC=C(Cl)C(Cl)=CN1,1.0,False
ClC1=CCC2(C=C1Cl)N=CC1=CC=CC12,1.0,False
NN[C@@H](c1ccc(O)cc1)c1ccc(Cl)cc1,1.0,False
C[C@H](C[NH+](C)C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,1.0,False
ClC1=CC=C(Nc2ccccn2)CC=C1Cl,1.0,False
CNOCNC1C(CCCC#N)=NC2=C(C)C1CCC=C(C)COC2,1.0,False
C=C(C=C(Cl)CCl)CN=CCCC=CCNCCO,1.0,False
CCOCC1=NCNC2(C=CC=C=C1)C=C(Cl)C2Cl,1.0,False
OCC[O+]Nc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
CC(N=CC=CCONCC1=C(Cl)C(Cl)=C[B-]C1)=NC=CC=[N-],1.0,False
CC1=CC=C(S)C1Cl,1.0,False
ClCC=CC=CC1C#CCC=CCO1,1.0,False
[C+]C(=CC)C(Cl)=CC1N=C(NCCO)c2ccccc21,1.0,False
C[C@@H](O)C[NH2+]CCNc1ccnc2cc(Cl)ccc12,1.0,False
CNc1cc(Cl)c([P-])cc1NC1=[P+]=CNN=C(CO)C=CC=C1,1.0,False
O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccccc2)CC1,1.0,False
CNC=NC#CCCOC(Cl)C(Cl)=c1cc2c(c(NCCO)n1)=CC=CC2,1.0,False
Cc1cc(C)c(C(=O)C=Cc2ccc(O)c(CO)c2)c(O)c1,1.0,False
CC(=CC1=NC2=C=CC=CC2=N1)CCl,1.0,False
CC=CCOC12CCC1=CC2C(CO)=NSNc1ccc(Cl)c(Cl)c1,1.0,False
OCCNc1nc2nc3cc(ccc13)C(Cl)(Cl)C=CC=CN2,1.0,False
NCC=CC=CN=CCC1OC2CC=CC=C2N=C1C=CC=C(CCl)CCO,1.0,False
CCNC=CN=CCOCC1NC=NC23C=CC(C=C12)C(Cl)(Cl)C(O)=CC3,1.0,False
CCOC(=O)c1c(O)ccc(O)c1C(=O)OCC,1.0,False
OCCN1Cc2ccccc2N=CNC=CC=C1Cl,1.0,False
C=C(C)C(=O)NCc1nc2ccccc2n1Cc1ccccc1,1.0,False
OCC1NC=Nc2ccccc21,1.0,False
CC(=O)[C@H](C)Oc1c2ccoc2cc2oc(=O)ccc12,1.0,False
CN=S1NC(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21,1.0,False
C[C@@H](NC[C@@H](O)COc1ccc(Cl)cc1Cl)C(C)(C)C[NH+](C)C,1.0,False
OCCNC1=CC(=NC(Cl)C2=CC=CCC=C2)C1,1.0,False
C[C@H]1C[C@H](C)CN(C(=O)c2cc(Cl)ccc2Cl)C1,1.0,False
C=C=C(Cl)C(=CCNC1N=C(NCCO)C1=CC)CC,1.0,False
ClOCCNC1C2C=CC21CNc1ccc(Cl)c(Cl)c1,1.0,False
COc1ncnc(C)c1-c1ccc(F)c(F)c1,1.0,False
NN=CCCCC=C=CCCN=CC(N)=CC(C=CCl)CCO,1.0,False
CCN(Cc1cc2c(cc1OC)OCO2)C[C@H](C)OC,1.0,False
CC[NH+](CC)Cc1c(C)[nH]c2ccc(C(=O)OC)cc2c1=O,1.0,False
CCCn1c(=O)n(C[C@@H](O)COc2cc(C)cc(C)c2)c2ccccc21,1.0,False
C1=CC=CC=1,1.0,False
O=C(Nc1ccc(F)c(Cl)c1)Nc1ccc(CO)c(Cl)c1,1.0,False
CCc1ccc(CNCC(O)c2ccc(C)c(C)c2)cc1,1.0,False
C=[B-]C=CC=CC=CC(=NCC1(C)CC=CC=C1Cl)NCCO,1.0,False
CC(C)C=CC#COCC(Cl)C=CC=C1N=C=CC(Nc2ccc(Cl)cc2)=N1,1.0,False
CCc1ccc(CNCC(O)c2ccc(C#N)cc2)cc1,1.0,False
Cc1ccc(CNCCCCCO)c(F)c1,1.0,False
[B+]=Nc1nc(NCCO)c2ccccc2n1,1.0,False
CC(C)=C(C)C(=O)Oc1ccc2ccc(=O)oc2c1,1.0,False
CNC1C=C2C=CC(CCO)=NC21C1C=C(Cl)C[O+](Cl)C1,1.0,False
CN=C(Cl)NC=CC=CC=C=[N+],1.0,False
C=NC(ON)c1ccccc1[S-]N=CC(C=CCCl)=CC[O-],1.0,False
OCCNC1[P-]C(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21,1.0,False
OCCNC1=NC(=CCCl)CCCCNCNCCC=CN=C=CN1,1.0,False
ClCC(Cl)=CC=NC1=NC2=C3C=CC2=CC13,1.0,False
Cc1cccc(O)c1C(=O)OCCO,1.0,False
C[C@H]1C[C@H](C)CN(C(=O)c2ccc(Cl)cc2Br)C1,1.0,False
CC[C@@H](/C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,1.0,False
Cc1cc(C)c(OCCCC[NH2+]CCO)c(Cl)c1,1.0,False
CC(C)c1cccc(CN[C@@H]2CCCC[C@H]2O)c1,1.0,False
Oc1cc(NC(C=CC=CN=CCl)=Nc2ccccc2)ccc1Cl,1.0,False
CCNC(=O)[C@@H](C)[NH2+][C@@H](c1ccccc1)c1ccc(Cl)cc1,1.0,False
CC[N@@H+](Cc1cc2c(cc1OC)OCO2)[C@@H](C)CO,1.0,False
Cc1ccc(NC(=O)Nc2ccc(F)cc2)cc1Cl,1.0,False
Cc1ccc(NC(=O)CN2CCN(C(=O)c3ccco3)CC2)cc1F,1.0,False
CCN1CCC(N2CCC(C(=O)NCCc3cccc(C)c3)CC2)CC1,1.0,False
Clc1ccc(NC2=NC3=CC=CCC3NCCON2)cc1Cl,1.0,False
ClC1=CC(Cl)C(CC2=[P+]c3ccccc3CNCCON2)=C=B1,1.0,False
C=C1NCN=C(NCCC)CC(NC=C=NC)=Nc2ccccc2O1,1.0,False
OCCNc1nc(Nc2ccc(Cl)c([P+]Cl)c2)nc2ccccc12,1.0,False
CCC(C)NC(=S)Nc1ccc(Cl)c(N(C)C)c1,1.0,False
C=CC1(NCON)C=[S-]C=CCN=CNC=CC=C1Cl,1.0,False
CC(C)S(=O)(=O)c1ccc(C(=O)Nc2nc3ccccc3s2)cc1,1.0,False
NCC=CC=C1N=C(C2=CC[P+](Cl)C(Cl)=C2)N=C1CCON,1.0,False
OCCNCC=C(Cl)C(Cl)=CB=CC=C1C=C=NC=N1,1.0,False
CCC(NC[C@@H](O)c1ccc(F)cc1)c1ccccc1,1.0,False
CC1=NC2=CC=CNC23CC(=CC1)ONCCON3,1.0,False
CC1(C)C[C@@H]1C(=O)OCc1ccc(F)c(F)c1F,1.0,False
C[C@@H](NC(=S)Nc1ccc(Cl)c(Cl)c1)C(F)F,1.0,False
OCCNc1nc(NCC2=C(Cl)C#[N+]CC2Cl)nc2ccccc12,1.0,False
COc1ccc(C)cc1C(=O)C=Cc1cc(Br)c(O)c(OC)c1,1.0,False
NOC(NCCl)C1=[C-]CC=CC1=CN=CNc1ccc(Cl)c(Cl)c1,1.0,False
COCCNC1=NN(C2=CC=C2)C=NC=C=CC=C1,1.0,False
CCOc1ccc(-c2nc(NC(=O)c3cc(OC)c(O)c(OC)c3)sc2C)cc1,1.0,False
CC(Cl)=CC1=CC=C(Cl)CN=NCOCCC2OC=C1c1ccccc12,1.0,False
Nc1cccc(O)c1,1.0,False
CC(=CC=CNCC=CCCNCc1nc(NCCO)c2ccccc2n1)CCl,1.0,False
COc1cccc(C#N)c1NC(=O)Cn1c(C)cc2ccccc21,1.0,False
N#CCCC#CC=CC=CN=CN1N=C2CC=C1C=C2Cl,1.0,False
Fc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
O=C(CO)OCCOc1ccc(Cl)cc1Cl,1.0,False
OCCOc1ccc(CNCC(O)c2ccccc2)cc1,1.0,False
OCCC[NH2+]C[C@H](O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,1.0,False
COCCOc1cccc(C(=O)Nc2nc(-c3ccccc3)c(C)s2)c1,1.0,False
CC1(CNc2ccc(Cl)c(Cl)c2)CC(=N)N=C1NCCO,1.0,False
C=CC=C(C)C=CC=CNC1(CC#CCl)NOCOCCC(c2ccccc2)N1CCN,1.0,False
ClOCCNc1nc(NC2=C=CC(Cl)=C2)nc2ccccc12,1.0,False
Cc1ccccc1N1C(=O)N(Cc2ccc(C(C)(C)C)cc2)c2ccccc2S1(=O)=O,1.0,False
OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2=CC[B-]C21,1.0,False
CCCOc1c(Cl)cc(CNCC(O)c2ccccc2F)cc1OC,1.0,False
CCOC[PH]1=NC(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21,1.0,False
S=CNC1C=CC=C2N=C(Nc3ccc(Cl)c(Cl)c3)N=C21,1.0,False
CON(C)C[C@@H](O)Cn1c2ccccc2c2ccccc21,1.0,False
CC[NH+](CC)CCCNc1nc(-c2ccccc2)nc2ccccc12,1.0,False
Cc1ccc2ccc(C)c(O)c2c1,1.0,False
C=C=C(Cl)C=CCOC#CC=CC=CN1NOCCNc2ccccc21,1.0,False
C=C(C)c1ccccc1C(=O)O,1.0,False
NC(=O)Cc1ccc(C(=O)O)cc1Cl,1.0,False
Cc1cc(C)cc(-n2nc3c(c2NC(=O)c2ccc(F)cc2)CSC3)c1,1.0,False
C[C@H](O)C[C@@H](C)[NH2+][C@@H](c1ccccc1)c1ccc(Cl)cc1,1.0,False
CC1=CC2=NC(=CC=CC1)CC(C1COC=C1Cl)=N2,1.0,False
c1ccc2nnccc2c1,1.0,False
[C-]#CNC1=NC[P+]N(c2ccc(Cl)c(Cl)c2)NC=CC=CC1,1.0,False
C=CC=[N-],1.0,False
CCNN1C2=CC=CC=[P-]C2C1CNC=CC=C[S-]CCl,1.0,False
C=C=C(Cl)C=CCNOCCNc1ncnc2ccccc12,1.0,False
NOCC(=O)Nc1cc(OC(F)(F)F)ccc1O,1.0,False
CN(CCO)c1ccc(NC(=O)c2cccs2)cc1,1.0,False
NC(=CC#CCl)N1CC=C(Cl)CC1Cl,1.0,False
CCOc1ccc(-c2nc(NC(=O)c3ccc(OC)c(S(=O)(=O)N(C)OC)c3)sc2C)cc1,1.0,False
CNCCC(=CN1C=C(Cl)C(N)=CC1)CC#N,1.0,False
COCCC[C@@H](C)Nc1cc(C)cc2cccnc12,1.0,False
COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1ccc(OC)c(O)c1,1.0,False
NC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2=CC2OCC1,1.0,False
CC(=O)N(C)c1ccc(NC(=O)Cn2c(C)c(Br)c3ccccc32)cc1,1.0,False
CCn1cc(C)c(=O)c2ccccc21,1.0,False
ClC1=CC=CC1Cl,1.0,False
Cc1ccccc1N=C1C=CC=C(Cl)C(Cl)C1,1.0,False
FC#CC=CC=CCC1C#C1,1.0,False
OCCCc1ccccc1N=C(Cl)c1cccc(Cl)c1,1.0,False
c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,1.0,False
ClC1=CC2(C=C1Cl)OCCCOOCCN=C[S+]2,1.0,False
CC(O)CN(C)Cc1cccc(C(=O)O)c1Cl,1.0,False
C=CNC1=NC2=C(CC)NC(=N1)C(C=C(Cl)C(=C)Cl)C2,1.0,False
C=CN=CN=CCNCCOCCNC=NC=C,1.0,False
ClC1=CC=NOCCNC2=NC(=NC=C=CC=C2)CC=C1,1.0,False
OCCNC=NC(=N[b-]1ccccc1)NC1C=C(Cl)C[S+](Cl)=C1,1.0,False
COc1ccc2c(CO[C@H](C)CCC=C(C)C)cc(=O)oc2c1,1.0,False
CN1CCC(N2CCC(C(=O)NCCc3ccc(F)cc3)CC2)CC1,1.0,False
COc1ccc(CN2CCN(Cc3ccccc3Cl)CC2)cc1O,1.0,False
CC=CCN1OCCCCNN1c1cccc(Cl)c1,1.0,False
CCCCn1c(=N)n(C[C@H](O)c2ccc(OCC)cc2)c2ccccc21,1.0,False
CCN1C=NC2=NC=CCC=C1C=C(Cl)C(Cl)=CC2,1.0,False
CCOc1c(OC)cc(CNC[C@@H](O)c2ccc(C)cc2)cc1OC,1.0,False
C=C[C@@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,1.0,False
Nc1ccc(F)cc1CNCC12CC3CC(CC(C3)C1)C2,1.0,False
CC(=O)Nc1nnc(SCc2ccc(F)cc2F)s1,1.0,False
CCOc1ccc(-c2nc(NC(=O)c3ccccc3F)sc2C)cc1,1.0,False
OCN1CC=CC2CC(=NC(NCC=CCCl)=N2)N1,1.0,False
ClC=CNC1CNCCOCC=CC=CCC=N1,1.0,False
OCCNC1=NC(CCl)C=CNC=C=Nc2ccccc21,1.0,False
O=c1c(O)c(-c2ccc(O)cc2O)oc2ccc(O)cc12,1.0,False
C=C1C2=CC=CC2(C=CC=CC)CN=C1NCCO,1.0,False
C=C1C=CC23NN=C(N=C2NCCO)NC(C=CCl)=C(C=C3Cl)C1,1.0,False
OCCNc1nc(NC=C2C#[P-]=C(Cl)C(Cl)=C2)nc2ccccc12,1.0,False
CCC1=CC(N=C(N=C=CNCCOC)NC=CC=C(S)C(Cl)Cl)C1,1.0,False
