drug_id,matched_broad_id,matched_pert_iname,matched_moa,match_score,second_score,margin,above_threshold
7448e44d7,BRD-K75308783-001-07-0,SAR-245409,PI3K inhibitor,0.30763998750317423,0.2985913187490957,0.009048668754078504,False
74515bfd2,BRD-K62374253-001-07-8,rufloxacin,bacterial DNA gyrase inhibitor,0.36393301826625246,0.31068895901449045,0.05324405925176201,False
745a54458,BRD-K23952234-236-01-8,BMS-986020,lysophosphatidic acid receptor antagonist,0.37205712011079606,0.32868980865576625,0.04336731145502981,False
746ca1f5a,BRD-K71822263-001-03-2,D-Serine,glutamate receptor agonist,0.289988845748763,0.27349295503671633,0.016495890712046657,False
7473b8828,BRD-K41143549-003-02-4,N20C,glutamate receptor antagonist,0.3456906623114588,0.30782584312144295,0.03786481919001583,False
74741b81b,BRD-K19669037-001-01-1,GGTI-298,GGTase inhibitor,0.29975273580068124,0.291990003738694,0.007762732061987243,False
747ebe00d,BRD-A43999749-004-04-1,homatropine-methylbromide,acetylcholine receptor antagonist,0.4544962560238001,0.3499783061834427,0.1045179498403574,False
74815f7b1,BRD-K92723993-001-06-7,imatinib,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",0.5745078568852757,0.45731746750476465,0.11719038938051107,True
749a17b48,BRD-K64614248-001-12-3,salicin,anti-inflammatory agent,0.31177112044995725,0.29668882790711454,0.015082292542842712,False
74b133579,BRD-A19958636-065-04-4,tuaminoheptane,,0.32391659302048914,0.32351753577092657,0.00039905724956257327,False
74b575fae,BRD-K25412176-001-01-9,GSK2110183,AKT inhibitor,0.5936843517191629,0.551692458804043,0.041991892915119844,True
74c493e03,BRD-K73440166-001-01-3,cinaciguat,guanylate cyclase activator,0.35812392863520665,0.34573925594144317,0.012384672693763477,False
74cb9b3b4,BRD-K08525451-003-05-2,sarafloxacin,bacterial DNA gyrase inhibitor,0.3457077530394718,0.2925072821749676,0.053200470864504246,False
74e15b46d,BRD-K77008974-001-03-2,WYE-354,mTOR inhibitor,0.43401822584676186,0.3767957870971516,0.05722243874961025,False
74f7ce505,BRD-K57275767-001-03-2,geniposide,GLP receptor agonist,0.3181835155753443,0.2999181059085459,0.018265409666798404,False
74fed7806,BRD-K17061841-001-03-5,stattic,,0.4541851933701474,0.45183768223689624,0.0023475111332511567,False
750267f42,BRD-K76534306-001-22-7,enrofloxacin,bacterial DNA gyrase inhibitor,0.3445813866201698,0.31779325994833674,0.026788126671833057,False
753459341,BRD-K42221274-003-07-7,NNC-711,GABA uptake inhibitor,0.344892744032121,0.332256117471891,0.012636626560230013,False
753b4a983,BRD-K46741531-001-02-4,cafestol,pregnane X receptor agonist,0.3607587033424555,0.3417574878405461,0.01900121550190942,False
754486b37,BRD-K92848252-001-01-9,diminazene-aceturate,angiotensin converting enzyme activator,0.3016808113609216,0.25918647266546735,0.04249433869545427,False
755b7d1c4,BRD-K73440166-001-01-3,cinaciguat,guanylate cyclase activator,0.3229097028927816,0.3152222402662721,0.007687462626509489,False
755d4d0c1,BRD-K66911501-003-01-2,MK-3207,calcitonin antagonist,0.3535517989715734,0.3286269369402547,0.024924862031318717,False
7574c566b,BRD-K64157027-003-02-7,ZD-2079,adrenergic receptor agonist,0.35724332060474195,0.32247306676107446,0.0347702538436675,False
75794d149,BRD-K08953028-001-09-6,U-0521,catechol O methyltransferase inhibitor,0.4175688288501167,0.34363256314882823,0.07393626570128847,False
758c4ac3d,BRD-K74305673-001-06-2,IKK-2-inhibitor-V,"IKK inhibitor, NFkB pathway inhibitor",0.4097515291448811,0.3700859946030336,0.039665534541847514,False
7598f853b,BRD-K64514229-001-05-2,toltrazuril,antiprotozoal agent,0.3331634099167332,0.30948924870328964,0.023674161213443567,False
75a377dac,BRD-K33379087-001-07-5,tivantinib,tyrosine kinase inhibitor,0.4750615433388619,0.4627193392647852,0.012342204074076712,False
75a812849,BRD-K59574735-001-11-8,ubenimex,leukotriene synthesis inhibitor,0.35972350524180624,0.2958112610532727,0.06391224418853353,False
75ad700d0,BRD-K73440166-001-01-3,cinaciguat,guanylate cyclase activator,0.39516662394630303,0.37525480292747126,0.019911821018831766,False
75c40f416,BRD-K59045783-001-01-1,faropenem-medoxomil,lactamase inhibitor,0.346675052273347,0.27940695228082474,0.06726809999252226,False
75e710812,BRD-K17565903-066-23-1,pridinol,muscle relaxant,0.30256528031618396,0.29738186209284223,0.005183418223341729,False
75e7d9739,BRD-K93524252-001-24-7,sulfamerazine,bacterial antifolate,0.32251836936337,0.2815677777331168,0.04095059163025322,False
7614ec763,BRD-A24514565-001-09-7,warfarin,vitamin K antagonist,0.3250429237829286,0.2964870902342862,0.028555833548642384,False
7671d43c1,BRD-A10111329-001-04-6,adenosine-phosphate,adenosine receptor agonist,0.4116077481684912,0.27719653566296065,0.13441121250553056,False
768504c20,BRD-K89056082-001-07-7,chlorocresol,ryanodine receptor activator,0.4060991159317557,0.34878946319950466,0.057309652732251026,False
768d09287,BRD-K37111771-300-02-6,trientine,chelating agent,0.3309486727119595,0.300089405674551,0.03085926703740849,False
76bc915f1,BRD-K66030860-001-03-6,salidroside,beta amyloid protein neurotoxicity inhibitor,0.33220122972158106,0.3273026266283765,0.0048986030932045566,False
76c231fa8,BRD-K97056771-001-13-1,GNF-2,Bcr-Abl kinase inhibitor,0.28483245223583525,0.28356708850340606,0.0012653637324291922,False
76dacfd7a,BRD-K78809024-001-05-7,SB-590885,RAF inhibitor,0.40575352447538016,0.32310354079525644,0.08264998368012372,False
7722c4309,BRD-A55312468-001-04-7,k-strophanthidin,ATPase inhibitor,0.5626482115209069,0.4912919284649293,0.07135628305597763,True
7732c1687,BRD-A62071884-001-04-6,siguazodan,phosphodiesterase inhibitor,0.30285169834858017,0.28964974638420077,0.0132019519643794,False
779b92f1c,BRD-A38592941-001-02-7,timonacic,antioxidant,0.29968767273699354,0.298904823661452,0.0007828490755415474,False
77be6d446,BRD-K13619941-213-01-8,aceglutamide,,0.36287090341004435,0.3077404975508509,0.05513040585919343,False
77ca07d42,BRD-K78659596-001-03-9,ixazomib,proteasome inhibitor,0.33692330223218697,0.3327348790052606,0.004188423226926363,False
77cb724f6,BRD-K55305701-001-01-2,SC-144,P glycoprotein inhibitor,0.44931328309265783,0.43414605121231853,0.015167231880339305,False
77dffceee,BRD-K78666826-003-01-6,procaterol,adrenergic receptor agonist,0.362545876497909,0.3281454344354323,0.034400442062476666,False
77e03202d,BRD-K04548931-003-16-5,epirubicin,topoisomerase inhibitor,0.3832134584191803,0.357981486716503,0.025231971702677325,False
780f7e833,BRD-A77291778-003-22-0,cyclopentolate,acetylcholine receptor antagonist,0.33192728010867756,0.316644430554935,0.015282849553742539,False
7853dec9b,BRD-K91336023-003-01-0,mesulergine,dopamine receptor agonist,0.3777843753171344,0.34992130058508275,0.02786307473205163,False
786d83020,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.5034805561077002,0.4161698786811363,0.08731067742656384,True
78a9ee6c5,BRD-K06181161-048-15-1,carbetapentane,acetylcholine receptor antagonist,0.38118134540067206,0.2847198596505015,0.09646148575017055,False
78bb32811,BRD-K82036761-003-20-3,sertraline,selective serotonin reuptake inhibitor (SSRI),0.39948120591526365,0.3173258504094652,0.08215535550579844,False
78db88217,BRD-A16665823-001-02-0,butoconazole,bacterial cell wall synthesis inhibitor,0.3721753037222984,0.3635357524799589,0.008639551242339505,False
7902ac373,BRD-K35952844-238-01-2,calcium-gluceptate,,0.400295276140646,0.3920152436429408,0.008280032497705148,False
796f6988f,BRD-K42959922-001-01-5,trans-2-Undecenoic-acid,,0.2983635488060783,0.29604851574707186,0.0023150330590064327,False
7980a0266,BRD-K56195681-001-01-0,losmapimod,p38 MAPK inhibitor,0.3755035231367339,0.3254245699928792,0.05007895314385469,False
798bc9f3c,BRD-K19180152-001-02-6,meprobamate,,0.34008006401515,0.28698944781274943,0.053090616202400576,False
79a051ccd,BRD-K01902415-001-11-7,pirinixic-acid,PPAR receptor agonist,0.38608629786018994,0.3561924956819905,0.029893802178199425,False
79e6b524a,BRD-K44849676-001-10-5,capsazepine,TRPV agonist,0.37556558943544205,0.37382781555680034,0.001737773878641713,False
79f6039a3,BRD-K12184916-001-15-4,NVP-BEZ235,"mTOR inhibitor, PI3K inhibitor",0.40874899903631867,0.4021908507674274,0.006558148268891284,False
79f6667af,BRD-K21520694-236-02-6,sulfacetamide,PABA antagonist,0.3545181255476343,0.3267026805424168,0.027815445005217487,False
79fdea83b,BRD-K33813875-003-01-8,valnemulin,bacterial 50S ribosomal subunit inhibitor,0.3706120673993022,0.2765709797707478,0.0940410876285544,False
7a070033e,BRD-A88138582-001-04-8,halcinonide,glucocorticoid receptor agonist,0.3635291916451665,0.33232222760759983,0.031206964037566676,False
7a07c9d00,BRD-A99388803-001-01-5,metipranolol,adrenergic receptor antagonist,0.3239044933106025,0.3147402562624225,0.00916423704817998,False
7a0e28a9a,BRD-K09785578-001-01-2,bakuchiol,DNA polymerase inhibitor,0.4007206485609141,0.37265246200775226,0.028068186553161845,False
7a138daac,BRD-K79239947-001-06-8,PF-573228,focal adhesion kinase inhibitor,0.3522439208119596,0.28750190317580515,0.06474201763615445,False
7a1707c50,BRD-K73107279-003-12-5,levamisole,acetylcholine receptor agonist,0.3297038473868976,0.32753371334305115,0.0021701340438464722,False
7a2ea4684,BRD-K85554912-001-08-9,ivermectin,benzodiazepine receptor agonist,0.3313689042803053,0.32541212005542197,0.005956784224883327,False
7a6d4cd33,BRD-K19687926-379-07-4,lapatinib,EGFR inhibitor,0.5638877437804549,0.5085831435625927,0.05530460021786221,True
7a76c7f4e,BRD-K57718010-001-11-9,pentylenetetrazol,GABA receptor antagonist,0.33491599336401745,0.2966867644990358,0.038229228864981646,False
7aaaab610,BRD-K85402309-389-03-2,dovitinib,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.4804627683329421,0.4697239326040162,0.010738835728925922,False
7ab43c75d,BRD-K07762753-001-04-4,aminopurvalanol-a,"CDK inhibitor, tyrosine kinase inhibitor",0.3507320197768019,0.3300544772716351,0.02067754250516679,False
7ac150280,BRD-K23922020-075-02-9,arecaidine-propargyl-ester,acetylcholine receptor agonist,0.2988653372068581,0.2960559215650168,0.002809415641841284,False
7ace6b8cc,BRD-A68509429-003-03-9,ethylnorepinephrine,bronchodilator,0.3641655499517581,0.3034562677746761,0.06070928217708199,False
7ad9cd84c,BRD-A49399758-015-01-8,desmopressin-acetate,vasopressin receptor agonist,0.44387834027511774,0.33592395346528114,0.1079543868098366,False
7af133847,BRD-K41779183-001-01-2,CB-03-01,androgen receptor antagonist,0.3389657682339177,0.31266402078154987,0.026301747452367852,False
7b083704c,BRD-A23359898-003-10-0,sibutramine,serotonin-norepinephrine reuptake inhibitor (SNRI),0.3558032446551105,0.2729183223901067,0.08288492226500377,False
7b09d1e5b,BRD-K51324732-001-01-0,meglitinide,potassium channel blocker,0.4213155009065939,0.3350658372082848,0.08624966369830911,False
7b1433399,BRD-K23677682-003-01-2,voreloxin,topoisomerase inhibitor,0.43906779964914916,0.40756190341593757,0.031505896233211594,False
7b1ac15fc,BRD-K11292736-300-02-8,ambenonium,cholinesterase inhibitor,0.34835278616950494,0.2836855166969233,0.06466726947258161,False
7b847b297,BRD-K84895041-001-02-4,BMY-45778,IP1 prostacyclin receptor agonist,0.29407305755242075,0.27885661166415754,0.015216445888263208,False
7b879f902,BRD-K57853941-304-02-5,olsalazine,cyclooxygenase inhibitor,0.3853562401739117,0.33927404312066856,0.046082197053243124,False
7bb287e49,BRD-K09090523-001-02-1,firocoxib,cyclooxygenase inhibitor,0.3485621691584616,0.31158565531775884,0.036976513840702774,False
7bbbd342b,BRD-K60025295-003-06-6,crystal-violet,other antibiotic,0.45707523462836297,0.43590695233473487,0.021168282293628105,False
7bc92037a,BRD-K80025777-001-01-4,"cis-9,trans-11-Conjugated-linoleic-acid",,0.3347624189260005,0.32554467484084304,0.009217744085157464,False
7bd284b37,BRD-K96358241-001-01-9,harringtonine,protein synthesis inhibitor,0.3960280037339332,0.3945269229177504,0.0015010808161828315,False
7bd9a5c7d,BRD-K19171642-001-02-3,CP-91149,glycogen phosphorylase inhibitor,0.3907398761044722,0.3465232166842056,0.04421665942026659,False
7c161c5dd,BRD-K57754230-001-02-7,EPZ005687,histone lysine methyltransferase inhibitor,0.3996438280393188,0.3515065510100999,0.04813727702921888,False
7c1e00d49,BRD-K34591242-001-04-3,methoprene-(s),,0.3037724144959087,0.2949403361027547,0.008832078393153975,False
7c267cb0b,BRD-K90333595-003-21-4,phentolamine,adrenergic receptor antagonist,0.4377129994065713,0.3746027647137805,0.06311023469279081,False
7c2933be3,BRD-K43880410-001-14-4,pregnenolone,glutamate receptor modulator,0.34875283391712314,0.3276815036053762,0.02107133031174696,False
7c4c06bbb,BRD-K49350383-001-13-7,thioguanine,purine antagonist,0.491845393440844,0.45644512092990747,0.035400272510936526,False
7c7d76192,BRD-K83636919-001-04-8,entacapone,catechol O methyltransferase inhibitor,0.4031512984385807,0.32632371160061274,0.07682758683796798,False
7c89877e6,BRD-K70912147-001-01-8,co-102862,,0.3495837754962628,0.31710528034421653,0.03247849515204626,False
7c953c949,BRD-K87990216-001-10-2,piretanide,glucocorticoid receptor agonist,0.3112919257643904,0.30770770735276914,0.003584218411621265,False
7ca67f83d,BRD-K62056274-332-01-8,N-methylquipazine,serotonin receptor agonist,0.349707161722417,0.3375620158700792,0.01214514585233778,False
7cbed3131,BRD-K56291712-001-01-0,voxtalisib,"mTOR inhibitor, PI3K inhibitor",0.3418621402129323,0.3193993800725052,0.02246276014042714,False
7cc7db893,BRD-K22662557-300-01-7,WIN-64338,bradykinin receptor antagonist,0.3312944774043467,0.3248244162015162,0.006470061202830502,False
7cc96121b,BRD-K88405679-003-03-1,thonzylamine,antihistamine,0.3685953738732009,0.33594514134088477,0.03265023253231614,False
7ce446967,BRD-K36756879-003-08-7,ethaverine,calcium channel blocker,0.3329172416661857,0.28424266996444525,0.04867457170174044,False
7cf4a548c,BRD-K51544265-001-04-2,cabozantinib,"RET tyrosine kinase inhibitor, VEGFR inhibitor",0.4724822260449763,0.4379128799616076,0.0345693460833687,False
7cfd07b12,BRD-K94266545-001-24-1,ronidazole,antiprotozoal agent,0.389365931969415,0.32328172812475875,0.06608420384465624,False
7d0245dc1,BRD-K54606188-001-13-1,JQ1-(+),bromodomain inhibitor,0.46775229041000754,0.40171220018082915,0.0660400902291784,False
7d1cf068f,BRD-K99300445-003-21-6,antazoline,antihistamine,0.30334387361548726,0.2929817967930214,0.010362076822465871,False
7d1d72083,BRD-K50677762-001-01-5,oxiracetam,acetylcholine receptor agonist,0.5835088374069521,0.5826860732694056,0.0008227641375465611,True
7d2c7255a,BRD-A81541225-001-06-8,oligomycin-a,"ATP synthase inhibitor, ATPase inhibitor",0.3194595908315427,0.3169992902589786,0.002460300572564078,False
7d4f1aa23,BRD-K66412701-066-01-6,pazufloxacin,topoisomerase inhibitor,0.35819429177962725,0.34434350290178084,0.01385078887784641,False
7d50d31a6,BRD-K60025295-003-06-6,crystal-violet,other antibiotic,0.45949065836211805,0.441138326239677,0.01835233212244103,False
7d5dafb2e,BRD-K22936972-003-23-6,diphenylpyraline,dopamine uptake inhibitor,0.36471369427580913,0.32228830364222566,0.04242539063358347,False
7d62df717,BRD-K83064458-001-23-0,etofylline,adenosine receptor antagonist,0.3446647732355814,0.3084802491349746,0.036184524100606796,False
7d6e641dd,BRD-K94559059-091-01-6,telotristat-ethyl,tryptophan hydroxylase inhibitor,0.39109797917382444,0.3707332817213488,0.020364697452475655,False
7d70427d6,BRD-K21372554-003-01-7,cefetamet-pivoxil,bacterial cell wall synthesis inhibitor,0.32297776981838433,0.3124133545065607,0.010564415311823616,False
7da2a5fff,BRD-A56371469-001-03-3,AGI-5198,isocitrate dehydrogenase inhibitor,0.3352469019421294,0.32728600577626377,0.00796089616586565,False
7db360ff6,BRD-K38852836-001-02-1,ganetespib,HSP inhibitor,0.3665153656312067,0.3341904350040876,0.03232493062711905,False
7dd085cdb,BRD-K13087974-001-02-5,CGP-52411,EGFR inhibitor,0.4153609849039141,0.3417315301812585,0.07362945472265559,False
7de65c4e8,BRD-A01098288-001-02-9,azelnidipine,calcium channel blocker,0.3739052467016109,0.3503212216750697,0.023584025026541222,False
7df080041,BRD-K87774949-001-03-9,istradefylline,adenosine receptor antagonist,0.42700470449781497,0.41599208374555197,0.011012620752263003,False
7e33f1ac7,BRD-K61269089-001-05-5,daphnetin,protein kinase inhibitor,0.2980669518463007,0.28858952396902166,0.009477427877279065,False
7e569a33a,BRD-K52397688-003-06-4,amperozide,dopamine receptor antagonist,0.3860932741406956,0.3603988330448461,0.025694441095849507,False
7e5ccc730,BRD-K36040345-001-01-1,TXA127,angiotensin receptor agonist,0.3477065281119283,0.3234805074847416,0.024226020627186706,False
7e6b66a8f,BRD-K67844266-003-01-9,pevonedistat,nedd activating enzyme inhibitor,0.438977138178499,0.40101891734641365,0.03795822083208533,False
7e6ba019e,BRD-K23204545-001-16-4,busulfan,DNA inhibitor,0.2728743354512866,0.2712734389622966,0.001600896488989978,False
7e6c6393b,BRD-A80871782-004-06-9,hydroxyamphetamine,trace amine associated receptor agonist,0.3018406796837655,0.2685933226147438,0.03324735706902171,False
7e6d15fce,BRD-K42221274-003-07-7,NNC-711,GABA uptake inhibitor,0.45915754164496225,0.39855580447466843,0.06060173717029382,False
7e7cf6909,BRD-A79431551-001-01-1,3-deazaadenosine,adenosylhomocysteinase inhibitor,0.3575430669249614,0.3236864091154863,0.03385665780947511,False
7e7dfcf43,BRD-K99741577-001-01-7,SANT-1,smoothened receptor antagonist,0.3083943885004386,0.2977213305353194,0.010673057965119193,False
7ea17588b,BRD-K73319509-001-08-0,PF-04217903,c-Met inhibitor,0.2859651422628675,0.2829759739739096,0.0029891682889578997,False
7ec99cbab,BRD-K30237152-300-02-5,1400W,nitric oxide synthase inhibitor,0.30806089115400226,0.3042489886440862,0.003811902509916032,False
7edefa710,BRD-K57222227-001-30-1,indomethacin,cyclooxygenase inhibitor,0.3063939375252836,0.2830762807780438,0.02331765674723979,False
7ee8a40af,BRD-K82746043-001-15-1,navitoclax,BCL inhibitor,0.30532873534715493,0.2757995932842486,0.029529142062906355,False
7eebca46e,BRD-K41406082-001-16-2,sulfapyridine,PABA antagonist,0.30391156837426736,0.27659164594764657,0.02731992242662079,False
7f0a7be43,BRD-K90333595-003-21-4,phentolamine,adrenergic receptor antagonist,0.3152299467397648,0.31200437031593947,0.003225576423825316,False
7f3196674,BRD-K08223200-001-01-1,WAY-200070,estrogen receptor agonist,0.3899107116010869,0.3715538508642314,0.018356860736855496,False
7f69271a1,BRD-K40175214-001-11-6,torin-1,mTOR inhibitor,0.4365105398751569,0.3884937289006111,0.0480168109745458,False
7f857ca56,BRD-K25224017-001-25-0,pirenperone,serotonin receptor antagonist,0.2862814849672836,0.2666308572672708,0.0196506277000128,False
7f8f99f1b,BRD-K13183738-317-10-2,pentamidine,anti-pneumocystis agent,0.43424920453738575,0.34529957334195593,0.08894963119542981,False
7f9222ded,BRD-A78195072-001-06-2,imexon,"apoptosis stimulant, ribonucleotide reductase inhibitor",0.38428220980377636,0.2932851147197906,0.09099709508398579,False
7f9529b0b,BRD-A28887267-001-19-3,proxyphylline,,0.31879890849543513,0.30758339621821934,0.011215512277215789,False
7fbcc1553,BRD-A45107007-001-03-4,salubrinal,eukaryotic translation initiation factor inhibitor,0.2798510363693714,0.27951845552925575,0.00033258084011567046,False
7fed85986,BRD-K77791657-001-01-1,3-deazaneplanocin-A,histone lysine methyltransferase inhibitor,0.30265858245638144,0.28844291700728525,0.014215665449096193,False
7ffeb0a9d,BRD-K58819470-001-05-9,2-thiouracil,,0.3206662560571559,0.3160277856110141,0.004638470446141796,False
800b01522,BRD-K09443272-001-03-3,PHA-680632,Aurora kinase inhibitor,0.4358283210048726,0.4041384448392349,0.03168987616563773,False
80100f7b3,BRD-A58048407-001-18-8,nimodipine,calcium channel blocker,0.3665061724364591,0.3583511505756024,0.008155021860856704,False
803f6dd3b,BRD-K26823213-001-02-9,GW-842166,cannabinoid receptor agonist,0.38190093241618295,0.32624319271940283,0.05565773969678012,False
80520276a,BRD-K20417253-001-01-9,oxiniacic-acid,,0.3454016758023686,0.3055901141793156,0.03981156162305299,False
807e10282,BRD-K18323388-001-01-1,uridine-triacetate,,0.31836415674379276,0.30643367043179426,0.0119304863119985,False
808cb9eea,BRD-K00405906-001-01-9,phloroglucin,,0.40553832267063483,0.37505529046148295,0.030483032209151883,False
809527b9d,BRD-K84564571-001-02-4,telatinib,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.5709201987589183,0.5004692299827903,0.070450968776128,True
80a578224,BRD-K56515112-001-21-6,medrysone,glucocorticoid receptor agonist,0.5201588686871695,0.3782012941839839,0.14195757450318564,True
80a5b5346,BRD-K75466013-001-14-4,benzocaine,sodium channel blocker,0.30031162122356936,0.2966745014641459,0.003637119759423435,False
80b7b6afe,BRD-K81807412-001-10-6,N6-methyladenosine,,0.3705700859181621,0.3705592708480822,1.0815070079883693e-05,False
80ceedc56,BRD-A05457250-001-08-4,BAY-K-8644-(+/-),L-type calcium channel activator,0.3345540671686682,0.26071214105229296,0.07384192611637524,False
80d55b957,BRD-K54520417-001-01-2,LXR-623,LXR agonist,0.37214359096148,0.3426471148977944,0.02949647606368555,False
80dbae6e2,BRD-K92723993-001-06-7,imatinib,"Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",0.5381100239219317,0.49309161825798087,0.04501840566395088,True
80e2dfe4e,BRD-K62056274-332-01-8,N-methylquipazine,serotonin receptor agonist,0.3143590588957976,0.30933456962372385,0.005024489272073773,False
80ea3c823,BRD-K51033547-003-02-6,tramadol,"norepinephrine reputake inhibitor, opioid receptor agonist, serotonin reuptake inhibitor",0.35035414064972176,0.31484823338478557,0.03550590726493619,False
80f09571d,BRD-K52396582-001-06-7,CF102,adenosine receptor agonist,0.3731414358395241,0.25298747658596815,0.12015395925355593,False
810e91529,BRD-K02594908-001-16-4,sulfanilamide,carbonic anhydrase inhibitor,0.3597352660337456,0.34981027741299686,0.009924988620748754,False
81125af64,BRD-K58736316-001-09-5,cianidanol,fatty acid synthase inhibitor,0.32193956246003963,0.2647634116224524,0.0571761508375872,False
814afd3ab,BRD-K19309090-300-05-5,SR-95639A,acetylcholine receptor agonist,0.32467654903153886,0.32429072560178707,0.00038582342975179706,False
816767bf6,BRD-A70514680-003-11-2,articaine,local anesthetic,0.32440052090595983,0.29680517299213577,0.027595347913824064,False
816b84388,BRD-K52075715-001-06-7,oxibendazole,tubulin polymerization inhibitor,0.7294328934443486,0.6726714102968897,0.05676148314745888,True
81756e31a,BRD-K93869735-001-01-1,taltirelin,thyrotropin releasing hormone receptor agonist,0.3924835786911743,0.3726706562380193,0.01981292245315497,False
81818cf39,BRD-A95869247-001-26-9,indapamide,thiazide diuretic,0.345405349339827,0.3278398794155775,0.017565469924249455,False
81828c953,BRD-K15916496-001-27-9,clotrimazole,"cytochrome P450 inhibitor, imidazoline receptor ligand",0.29746526221828357,0.25700609778035194,0.04045916443793163,False
818fb35d2,BRD-K93524252-001-24-7,sulfamerazine,bacterial antifolate,0.3748217713612271,0.3398075187416032,0.035014252619623876,False
819e196f2,BRD-K15071410-001-01-1,tiotidine,histamine receptor antagonist,0.323941680145487,0.3030108573343243,0.020930822811162708,False
81a463c0a,BRD-K61323504-001-04-0,SB-225002,CC chemokine receptor antagonist,0.397054394084723,0.3405958814079573,0.05645851267676566,False
81be51c8c,BRD-K21160401-065-01-0,dextroamphetamine,monoamine oxidase inhibitor,0.43881785992130157,0.3589187830128016,0.07989907690849996,False
81bf9fb8c,BRD-K74186897-001-13-2,cytisine,acetylcholine receptor agonist,0.4044822698255743,0.3267979141669655,0.07768435565860876,False
81c2e7617,BRD-K50071428-001-03-3,abiraterone,androgen biosynthesis inhibitor,0.3211432211439948,0.318647546689848,0.002495674454146779,False
81caec2ee,BRD-K51486818-003-02-8,lazabemide,monoamine oxidase inhibitor,0.3546280216728366,0.33179708430146054,0.022830937371376037,False
81ef43f78,BRD-K79759585-048-04-8,sildenafil,phosphodiesterase inhibitor,0.29157786583955575,0.2721411220936991,0.019436743745856633,False
81f42b0c0,BRD-K76568384-001-02-2,PHTPP,estrogen receptor antagonist,0.37292804836240917,0.33323670388804444,0.03969134447436473,False
82059df86,BRD-K46585355-001-14-3,acetylsalicylsalicylic-acid,cyclooxygenase inhibitor,0.32424590833356026,0.2657779172928736,0.05846799104068667,False
821dc7eeb,BRD-A74914197-001-02-9,pralatrexate,dihydrofolate reductase inhibitor,0.5042414189349018,0.5034258214749691,0.0008155974599327598,True
8229f1030,BRD-A55464252-001-01-2,3-(4-methylbenzylidene)camphor,endocrine disruptor,0.3226101545660503,0.3126320301250614,0.00997812444098889,False
8235a227e,BRD-K07955840-001-02-3,PF-05212384,"mTOR inhibitor, PI3K inhibitor",0.75665682083978,0.5859704483417306,0.1706863724980494,True
824a6c1ca,BRD-K75699339-057-08-1,rizatriptan,serotonin receptor agonist,0.47107383767112054,0.47049962337353396,0.0005742142975865838,False
825e3a43c,BRD-K21913543-001-02-4,fluorescein,,0.31410267351192367,0.3048021279521048,0.009300545559818851,False
827cc5d8d,BRD-K51575138-001-13-2,TPCA-1,IKK inhibitor,0.335023186431805,0.32652156183349945,0.008501624598305557,False
828099693,BRD-K18910433-001-43-2,estradiol,estrogen receptor agonist,0.3140242479802394,0.2995586921778113,0.014465555802428143,False
82a5720b8,BRD-K14711741-001-02-1,PF-4708671,ribosomal protein inhibitor,0.3602855651137864,0.3265214476201162,0.0337641174936702,False
82b22fb97,BRD-K53737926-003-27-8,amitriptyline,"norepinephrine inhibitor, norepinephrine reuptake inhibitor, serotonin receptor antagonist, serotonin-norepinephrine reuptake inhibitor (SNRI)",0.3709452608879022,0.34118472417687473,0.029760536711027463,False
82b9b3b09,BRD-K89299012-001-06-0,DCEBIO,potassium channel activator,0.3391490873837191,0.3295605235025233,0.009588563881195777,False
82da03539,BRD-K60984070-001-01-0,PD-166793,"collagenase inhibitor, metalloproteinase inhibitor",0.35555772080474857,0.343287292423399,0.012270428381349563,False
82dcdb180,BRD-K50000283-001-04-4,PHA-767491,CDC inhibitor,0.2870130155295611,0.2661488559570986,0.020864159572462515,False
82dee97da,BRD-A74391928-051-01-3,ibutilide,potassium channel blocker,0.47514471426285493,0.3591805955480657,0.11596411871478923,False
82e9d6227,BRD-K62427771-001-01-0,AS-77,potassium channel blocker,0.45808344234128123,0.3790422687968983,0.07904117354438295,False
82fd56cd7,BRD-A33447119-001-10-8,oxfendazole,anthelmintic agent,0.3689875294879482,0.2935859878169553,0.07540154167099294,False
8313e9d27,BRD-K49350383-001-13-7,thioguanine,purine antagonist,0.7084705666780651,0.6175059135569154,0.09096465312114965,True
831824cdb,BRD-K32681104-001-11-6,2-aminobenzenesulfonamide,carbonic anhydrase inhibitor,0.31826640561690883,0.29787829907481506,0.020388106542093776,False
8328e4cc1,BRD-K78055238-001-01-8,LY2090314,glycogen synthase kinase inhibitor,0.5045709523465722,0.415357172705045,0.08921377964152721,True
8374daa51,BRD-K26997899-001-02-2,D-64131,microtubule inhibitor,0.6365721287745686,0.5984447572072742,0.0381273715672944,True
838575b1d,BRD-A14316475-001-02-3,SN-6,sodium/calcium exchange inhibitor,0.5040923539136771,0.3721857052358393,0.1319066486778378,True
839b133ec,BRD-K31135544-001-07-0,IB-MECA,adenosine receptor agonist,0.4203011987879755,0.4072505340660697,0.013050664721905803,False
