drug_id,matched_broad_id,matched_pert_iname,matched_moa,match_score,second_score,margin,above_threshold,canonical_smiles,smiles_source
911e358b7,BRD-K68938568-001-01-7,GDC-0152,XIAP inhibitor,0.3237961852417802,0.3034074756075526,0.0203887096342275,False,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1,prism_treatment_info
9128bdfb4,BRD-K26373640-001-05-1,IKK-2-inhibitor,"IKK inhibitor, SYK inhibitor",0.3287825678516257,0.2698381064780901,0.0589444613735355,False,"NC(=O)c1sc(cc1N)-c1ccsc1, NC(=O)c1sc(cc1N)-c1ccsc1, NC(=O)c1sc(cc1N)-c1ccsc1",prism_treatment_info
9133c7e6f,BRD-K71058253-001-01-9,luliconazole,sterol demethylase inhibitor,0.3255234118800379,0.3199955462433164,0.0055278656367215,False,Clc1ccc([C@@H]2CS\C(S2)=C(\C#N)n2ccnc2)c(Cl)c1,prism_treatment_info
91360929a,BRD-K34032314-001-04-1,betamethasone-valerate,glucocorticoid receptor agonist,0.3707670400311629,0.3630808553574591,0.0076861846737038,False,"CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO, CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO, CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO",prism_treatment_info
914d07573,BRD-A94033181-001-01-4,AZD6765,glutamate receptor antagonist,0.3853626860389352,0.3378376439367427,0.0475250421021924,False,NC(Cc1ccccn1)c1ccccc1,prism_treatment_info
9158344c4,BRD-K16195444-003-26-0,oxymetazoline,adrenergic receptor agonist,0.3335776296284649,0.2907045585318337,0.0428730710966311,False,"Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C, Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C, Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C",prism_treatment_info
9169f56d6,BRD-K13994703-003-15-8,propranolol-(S),adrenergic receptor antagonist,0.4562596328634068,0.4317616108660899,0.0244980219973168,False,"CC(C)NC[C@H](O)COc1cccc2ccccc12, CC(C)NC[C@H](O)COc1cccc2ccccc12",prism_treatment_info
916f011be,BRD-A40777960-001-04-2,aminohydroxybutyric-acid,,0.426203652969991,0.4196141824654519,0.0065894705045391,False,NCC(O)CC(O)=O,prism_treatment_info
91a585117,BRD-K83508485-001-02-7,FK-888,tachykinin antagonist,0.2873866277604989,0.284282353824864,0.0031042739356348,False,"CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12, CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12",prism_treatment_info
91a61ad44,BRD-K06902185-003-01-7,minoxidil,"KATP activator, Kir6 channel (KATP) activator, vasodilator",0.3930693235552945,0.3700279362852893,0.0230413872700052,False,"Nc1cc(nc(N)[n+]1[O-])N1CCCCC1, Nc1cc(nc(N)[n+]1[O-])N1CCCCC1, Nc1cc(nc(N)[n+]1[O-])N1CCCCC1, Nc1cc(nc(N)[n+]1[O-])N1CCCCC1, Nc1cc(nc(N)[n+]1[O-])N1CCCCC1",prism_treatment_info
91b11acc4,BRD-K51333959-003-01-3,siramesine,sigma receptor antagonist,0.4426737272129882,0.3805727493309818,0.0621009778820063,False,Fc1ccc(cc1)-n1cc(CCCCN2CCC3(CC2)OCc2ccccc32)c2ccccc12,prism_treatment_info
91b830645,BRD-K29582115-066-01-2,ziprasidone,"dopamine receptor antagonist, serotonin receptor antagonist",0.3151090889547615,0.2961387537773731,0.0189703351773883,False,"Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12, Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12",prism_treatment_info
91beddbbc,BRD-K65786282-001-07-5,CGP-7930,GABA receptor modulator,0.4248663678796343,0.2920063437290917,0.1328600241505426,False,"CC(C)(CO)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C, CC(C)(CO)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C",prism_treatment_info
91d9ae727,BRD-K15868788-003-07-7,SDZ-205-557,serotonin receptor antagonist,0.3637508690856287,0.2828531605727128,0.0808977085129159,False,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,prism_treatment_info
91dc8bab8,BRD-K95053546-001-01-9,tempol,free radical scavenger,0.528295236288117,0.4675882539200565,0.0607069823680605,True,"CC1(C)CC(O)CC(C)(C)N1O, CC1(C)CC(O)CC(C)(C)N1O, CC1(C)CC(O)CC(C)(C)N1O",prism_treatment_info
9235f62db,BRD-K91147684-001-01-5,m-THP,,0.3349141897318525,0.333673311790711,0.0012408779411415,False,Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc(n2)c(-c2cccc(O)c2)c2ccc1[nH]2,prism_treatment_info
924c9bb02,BRD-K13050303-001-18-1,uridine,dopamine receptor agonist,0.358822728933379,0.3342154353856024,0.0246072935477766,False,"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O, OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O",prism_treatment_info
925488749,BRD-K02241333-001-02-7,CHIR-124,CHK inhibitor,0.3199481756860485,0.2974474057214048,0.0225007699646437,False,Clc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2c1,prism_treatment_info
926a489b1,BRD-A53576514-048-14-3,orphenadrine,acetylcholine receptor antagonist,0.2891366649246751,0.2685860820639391,0.020550582860736,False,"CN(C)CCOC(c1ccccc1)c1ccccc1C, CN(C)CCOC(c1ccccc1)c1ccccc1C",prism_treatment_info
9288cf822,BRD-K17203476-001-01-9,LY2874455,FGFR antagonist,0.4880359081289318,0.4524092028639845,0.0356267052649473,False,C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,prism_treatment_info
9289a3800,BRD-K37798499-001-27-2,etoposide,topoisomerase inhibitor,0.4448390395713654,0.4225194967711341,0.0223195428002312,False,"COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12, COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12, COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12, COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12, COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12, COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12",prism_treatment_info
92a21d6f6,BRD-A19585813-003-03-3,methylphenidate,dopamine-norepinephrine reuptake inhibitor,0.4299402298466675,0.3566005526653036,0.0733396771813639,False,COC(=O)C(C1CCCCN1)c1ccccc1,prism_treatment_info
92b066eb4,BRD-A40413915-003-01-2,NTNCB,neuropeptide receptor antagonist,0.3412749559905483,0.305639624615111,0.0356353313754372,False,[O-][N+](=O)c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1,prism_treatment_info
92bcfa08c,BRD-K94144010-001-13-9,cotinine,nicotine metabolite,0.3234010496616411,0.3222700246181387,0.0011310250435024,False,CN1[C@@H](CCC1=O)c1cccnc1,prism_treatment_info
92d4d3daa,BRD-K91699951-001-10-2,benzonatate,local anesthetic,0.354144435104864,0.353515011014386,0.000629424090478,False,CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,prism_treatment_info
92d8a1677,BRD-K13756951-001-01-4,bitopertin,"glycine transporter inhibitor, GlyT-1 inhibitor",0.3640380338783279,0.3474388330602039,0.016599200818124,False,C[C@H](Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(C)(=O)=O)C(F)(F)F,prism_treatment_info
92eee1e9c,BRD-A53151380-001-01-2,prednisolone-tebutate,anti-inflammatory agent,0.3670413217339702,0.3292563241811267,0.0377849975528434,False,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C,prism_treatment_info
9300311a3,BRD-K18673820-001-15-5,folic-acid,folate receptor ligand,0.3712309052179846,0.3532007753151187,0.0180301299028659,False,Nc1nc(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2[nH]1,prism_treatment_info
9307b7820,BRD-K39624409-003-02-6,ADL5859,opioid receptor agonist,0.3452391708851419,0.2927905785306833,0.0524485923544585,False,"CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12, CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12",prism_treatment_info
931ae30d5,BRD-A14240607-003-26-1,octopamine,trace amine associated receptor agonist,0.352039820406249,0.277613388941739,0.0744264314645099,False,"NCC(O)c1ccc(O)cc1, NCC(O)c1ccc(O)cc1, NCC(O)c1ccc(O)cc1, NCC(O)c1ccc(O)cc1",prism_treatment_info
9326faad2,BRD-A61850409-001-10-7,alpha-tochopheryl-acetate,antioxidant,0.3495186872785529,0.3259893152778067,0.0235293720007462,False,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,prism_treatment_info
93303298e,BRD-K54521836-001-02-1,thiodiglycol,,0.3797808381677595,0.3157172220517334,0.064063616116026,False,OCCSCCO,prism_treatment_info
9335516ff,BRD-K42452249-001-02-5,EO-1428,p38 MAPK inhibitor,0.3088895064678037,0.2994688794037484,0.0094206270640553,False,"Cc1ccccc1C(=O)c1ccc(Nc2ccc(Br)cc2N)cc1Cl, Cc1ccccc1C(=O)c1ccc(Nc2ccc(Br)cc2N)cc1Cl",prism_treatment_info
93633f995,BRD-K92968657-001-01-6,tirapazamine,DNA inhibitor,0.3508478632992303,0.3355966556656938,0.0152512076335364,False,"Nc1n[n+]([O-])c2ccccc2[n+]1[O-], Nc1n[n+]([O-])c2ccccc2[n+]1[O-]",prism_treatment_info
936b511d2,BRD-K17061841-001-03-5,stattic,,0.47544152465308,0.4717739535201861,0.0036675711328938,False,[O-][N+](=O)c1ccc2C=CS(=O)(=O)c2c1,prism_treatment_info
93750c9d0,BRD-K59045783-001-01-1,faropenem-medoxomil,lactamase inhibitor,0.3268109622000237,0.3040800127327568,0.0227309494672668,False,"C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C, C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C, C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C",prism_treatment_info
93ca4bac4,BRD-K58010567-003-02-2,vilazodone,serotonin reuptake inhibitor,0.3550365279096267,0.3401509550816357,0.0148855728279909,False,"NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1, NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1, NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1",prism_treatment_info
93cbfaa05,BRD-K03564313-001-03-3,DMNB,DNA dependent protein kinase inhibitor,0.3812803426240944,0.3331004191774177,0.0481799234466767,False,COc1cc(C=O)c(cc1OC)[N+]([O-])=O,prism_treatment_info
93d2e301a,BRD-A79431551-001-01-1,3-deazaadenosine,adenosylhomocysteinase inhibitor,0.2963625920869264,0.2905362518651876,0.0058263402217387,False,Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O,prism_treatment_info
93ee7d2e8,BRD-K64890080-001-13-8,BI-2536,PLK inhibitor,0.6233278721412726,0.5173062700784045,0.1060216020628681,True,CC[C@H]1N(C2CCCC2)c2nc(Nc3ccc(cc3OC)C(=O)NC3CCN(C)CC3)ncc2N(C)C1=O,prism_treatment_info
94197aabe,BRD-K04430056-001-17-7,7-nitroindazole,nitric oxide synthase inhibitor,0.3281215310239003,0.3231618255024532,0.0049597055214471,False,"[O-][N+](=O)c1cccc2cn[nH]c12, [O-][N+](=O)c1cccc2cn[nH]c12, [O-][N+](=O)c1cccc2cn[nH]c12",prism_treatment_info
942553571,BRD-K23566484-001-15-1,nilutamide,androgen receptor antagonist,0.4075953632229778,0.3460498388173904,0.0615455244055873,False,"CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O, CC1(C)NC(=O)N(C1=O)c1ccc(c(c1)C(F)(F)F)[N+]([O-])=O",prism_treatment_info
94255bcc3,BRD-K64800655-001-07-4,PHA-793887,CDK inhibitor,0.5131144582884314,0.4583459815134488,0.0547684767749825,True,"CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C, CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C",prism_treatment_info
9429c36f2,BRD-A77577770-003-08-9,palmitoylcarnitine,protein kinase inhibitor,0.330569040890082,0.3170296235135908,0.0135394173764912,False,CCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C,prism_treatment_info
947bca065,BRD-A10420615-001-04-4,cyclopiazonic-acid,ATPase inhibitor,0.3865534851032668,0.3420873413344501,0.0444661437688166,False,"CC(=O)C1C(=O)[C@@H]2[C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O, CC(=O)C1C(=O)[C@@H]2[C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O",prism_treatment_info
948380682,BRD-K85015012-003-02-9,NNC-05-2090,"GABA uptake inhibitor, GAT inhibitor",0.3614747524171365,0.3048361452981864,0.0566386071189501,False,"COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1, COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1",prism_treatment_info
948b0edbc,BRD-K68538666-001-12-3,aceclofenac,prostanoid receptor antagonist,0.4010130873720404,0.3711272959538819,0.0298857914181584,False,OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,prism_treatment_info
948fbf412,BRD-A05906449-004-01-1,lappaconite,sodium channel blocker,0.3662740057373256,0.3317224971691789,0.0345515085681466,False,CCN1C[C@@]2(CC[C@@H](OC)[C@@]34[C@H]5C[C@H]6[C@H](OC)[C@]5(O)[C@](O)(C[C@@H]6OC)[C@H](C[C@H]23)C14)OC(=O)c1ccccc1NC(C)=O,prism_treatment_info
9497c295d,BRD-A22380646-236-05-8,pantoprazole,ATPase inhibitor,0.3367843702242689,0.3304676943558873,0.0063166758683815,False,"COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC, COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC, COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC",prism_treatment_info
9499c3d27,BRD-K41406082-001-16-2,sulfapyridine,PABA antagonist,0.3235871217092536,0.3218517322115845,0.0017353894976691,False,"Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1, Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1",prism_treatment_info
94bd65e9a,BRD-K07208025-001-29-7,trimethoprim,dihydrofolate reductase inhibitor,0.3374637649884722,0.3373781041800044,8.566080846778013e-05,False,"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC",prism_treatment_info
94c7faef3,BRD-K13800121-001-01-5,parecoxib,cyclooxygenase inhibitor,0.4618550337290495,0.4372191373843163,0.0246358963447332,False,CCC(=O)NS(=O)(=O)c1ccc(cc1)-c1c(C)onc1-c1ccccc1,prism_treatment_info
94ce06893,BRD-K31928526-001-02-1,barasertib,Aurora kinase inhibitor,0.3611418423374823,0.3379292779939069,0.0232125643435754,False,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(O)(O)=O,prism_treatment_info
94e531807,BRD-K77695569-001-30-0,tiabendazole,angiogenesis inhibitor,0.3567134684329409,0.3419527556239724,0.0147607128089684,False,"c1nc(cs1)-c1nc2ccccc2[nH]1, c1nc(cs1)-c1nc2ccccc2[nH]1",prism_treatment_info
94e537324,BRD-K62412084-001-07-1,para-toluenesulfonamide,,0.3158692638700734,0.2985278356530599,0.0173414282170134,False,Cc1ccc(cc1)S(N)(=O)=O,prism_treatment_info
950d67fbf,BRD-A04203391-001-08-3,piricapiron,"dopamine receptor antagonist, serotonin receptor antagonist",0.3050093112184878,0.3009227912212132,0.0040865199972746,False,CC1(C)C2CCC1(C)C(=O)N(CCCCN1CCN(CC1)c1ccccn1)C2=O,prism_treatment_info
9510eba67,BRD-K01995783-001-01-6,AMG-9810,TRPV antagonist,0.3392563452195012,0.3348223889533519,0.0044339562661492,False,"CC(C)(C)c1ccc(cc1)\C=C\C(=O)Nc1ccc2OCCOc2c1, CC(C)(C)c1ccc(cc1)\C=C\C(=O)Nc1ccc2OCCOc2c1",prism_treatment_info
952b76dfc,BRD-K46493214-001-06-7,saccharin,DNA polymerase inhibitor,0.3087527628117684,0.2982331516788737,0.0105196111328946,False,O=C1NS(=O)(=O)c2ccccc12,prism_treatment_info
953553a62,BRD-A50998626-001-02-1,palomid-529,"AKT inhibitor, mTOR inhibitor",0.3374910211819281,0.3343303353031482,0.0031606858787799,False,COc1ccc(COc2cc3oc(=O)c4cc(ccc4c3cc2OC)C(C)O)cc1,prism_treatment_info
954007658,BRD-A64125466-236-04-6,dehydrocholate,,0.3611761687975059,0.3520279083132265,0.0091482604842793,False,C[C@H](CCC(O)=O)[C@H]1CCC2C3C(CC(=O)[C@]12C)[C@@]1(C)CCC(=O)CC1CC3=O,prism_treatment_info
9549afdec,BRD-K14109347-001-03-4,LY2603618,CHK inhibitor,0.3405680027084434,0.3197890559301798,0.0207789467782635,False,"Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1, Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1",prism_treatment_info
95686e7fa,BRD-K77597856-003-02-5,detomidine,adrenergic receptor agonist,0.3113038606899894,0.2885359816443642,0.0227678790456252,False,Cc1cccc(Cc2c[nH]cn2)c1C,prism_treatment_info
956c3b5da,BRD-K20079257-001-09-6,rufinamide,voltage-gated sodium channel blocker,0.3385209312776724,0.3222903132841715,0.0162306179935008,False,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,prism_treatment_info
9574c8381,BRD-K91822704-003-07-2,torcitabine,DNA polymerase inhibitor,0.3516399844308141,0.3491315084938534,0.0025084759369606,False,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,prism_treatment_info
957aaf61f,BRD-K46839850-050-04-2,cinepazide,calcium channel activator,0.3263836744546694,0.321415848568047,0.0049678258866224,False,"COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1, COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1",prism_treatment_info
959b696e2,BRD-K67277431-002-10-5,picotamide,"thromboxane receptor antagonist, thromboxane synthase inhibitor",0.4154515733089131,0.3457515098970229,0.0697000634118901,False,COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,prism_treatment_info
95a5b4f7e,BRD-K46731503-050-01-8,fesoterodine,acetylcholine receptor antagonist,0.399760649713487,0.3042311696209553,0.0955294800925317,False,"CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1OC(=O)C(C)C)C(C)C, CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1OC(=O)C(C)C)C(C)C",prism_treatment_info
95b087f23,BRD-K21160401-065-01-0,dextroamphetamine,monoamine oxidase inhibitor,0.3437793657552718,0.314374780578222,0.0294045851770497,False,C[C@H](N)Cc1ccccc1,prism_treatment_info
95b2192ba,BRD-K68164687-001-01-6,epothilone-b,"microtubule stabilizing agent, tubulin polymerization inhibitor",0.4618011819299171,0.4498996303515401,0.0119015515783769,False,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@@H](OC(=O)C[C@@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1,prism_treatment_info
95b589070,BRD-K96188950-001-16-9,caffeic-acid-phenethyl-ester,HIV integrase inhibitor,0.3567026220047406,0.3255699811292917,0.0311326408754489,False,"Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O, Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O",prism_treatment_info
95d5c9ec1,BRD-K54472332-001-03-4,elvitegravir,HIV integrase inhibitor,0.3778548257771528,0.3157713740390171,0.0620834517381357,False,COc1cc2n(cc(C(O)=O)c(=O)c2cc1Cc1cccc(Cl)c1F)[C@H](CO)C(C)C,prism_treatment_info
95ee8a6e3,BRD-K55462201-001-07-3,AM-404,"cyclooxygenase inhibitor, FAAH inhibitor, TRPV antagonist",0.3553665924721103,0.3524696853104994,0.0028969071616108,False,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1,prism_treatment_info
95f6fde0e,BRD-K53523901-001-04-4,arctigenin,MEK inhibitor,0.3613897147789222,0.3273675149440352,0.0340221998348869,False,"COc1cc(C[C@@H]2[C@@H](Cc3ccc(OC)c(OC)c3)COC2=O)ccc1O, COc1cc(C[C@@H]2[C@@H](Cc3ccc(OC)c(OC)c3)COC2=O)ccc1O",prism_treatment_info
95fa83810,BRD-K96936751-001-01-4,bretazenil,GABA benzodiazepine site receptor partial agonist,0.2637798837398611,0.2554106013745626,0.0083692823652984,False,"CC(C)(C)OC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc-21, CC(C)(C)OC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc-21",prism_treatment_info
9620527a5,BRD-K89053832-001-01-0,VLX600,ubiquitin C-terminal hydrolase inhibitor,0.4538470250997179,0.4511589642507054,0.0026880608490125,False,C\C(=N\Nc1nnc2c(n1)[nH]c1c(C)cccc21)c1ccccn1,prism_treatment_info
964888f81,BRD-A22267103-003-13-1,drofenine,,0.3962290852614132,0.3886247060274533,0.0076043792339598,False,CCN(CC)CCOC(=O)C(C1CCCCC1)c1ccccc1,prism_treatment_info
965df75d5,BRD-K35520305-001-17-7,dacarbazine,DNA alkylating agent,0.3593623848920702,0.353636510145537,0.0057258747465331,False,"CN(C)\N=N\c1[nH]cnc1C(N)=O, CN(C)\N=N\c1[nH]cnc1C(N)=O",prism_treatment_info
9661459bc,BRD-K48894757-001-01-8,laropiprant,prostanoid receptor antagonist,0.3395521774487976,0.2929347365269601,0.0466174409218375,False,CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(O)=O)c3n(Cc3ccc(Cl)cc3)c12,prism_treatment_info
96619d6b1,BRD-K69694239-001-02-2,bardoxolone-methyl,"nuclear factor erythroid derived, like (NRF2) activator",0.3768468553600651,0.3704718545515439,0.0063750008085212,False,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,prism_treatment_info
966f02f06,BRD-A92670106-003-05-4,tocainide,sodium channel blocker,0.3777684076895015,0.3700476540157668,0.0077207536737346,False,CC(N)C(=O)Nc1c(C)cccc1C,prism_treatment_info
9678651a2,BRD-K14711741-001-02-1,PF-4708671,ribosomal protein inhibitor,0.3059371734420202,0.2971381153866879,0.0087990580553323,False,"CCc1cncnc1N1CCN(CC1)Cc1nc2cc(ccc2[nH]1)C(F)(F)F, CCc1cncnc1N1CCN(CC1)Cc1nc2cc(ccc2[nH]1)C(F)(F)F",prism_treatment_info
9679541e9,BRD-K13390322-001-06-3,AT-7519,CDK inhibitor,0.5443420248861611,0.5047609493484885,0.0395810755376726,True,Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1,prism_treatment_info
9684693b8,BRD-K09757388-065-04-0,atazanavir,HIV protease inhibitor,0.333379434115155,0.2836629246734236,0.0497165094417314,False,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,prism_treatment_info
969f2cc14,BRD-K15164005-001-05-6,apoptosis-activator-II,carboxylesterase inhibitor,0.3777745641564488,0.3753601643075436,0.0024143998489051,False,"Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl, Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl, Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl",prism_treatment_info
96b9ac123,BRD-K47407372-001-17-1,nifenazone,analgesic agent,0.3249405881861136,0.2951552111565312,0.0297853770295823,False,"Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C, Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C",prism_treatment_info
96c2fddf7,BRD-K64785675-001-04-0,TG100-115,PI3K inhibitor,0.3832185466016479,0.2998722957710495,0.0833462508305984,False,Nc1nc(N)c2nc(-c3cccc(O)c3)c(nc2n1)-c1cccc(O)c1,prism_treatment_info
96cb92f3b,BRD-K90065682-300-02-6,5-iodo-A-85380,acetylcholine receptor agonist,0.3777215417234514,0.3699063049752698,0.0078152367481816,False,"Ic1cncc(OC[C@@H]2CCN2)c1, Ic1cncc(OC[C@@H]2CCN2)c1",prism_treatment_info
96cba48b8,BRD-A50028488-001-01-6,TCS2002,glycogen synthase kinase inhibitor,0.3732819045321248,0.3397703722542644,0.0335115322778603,False,"Cc1nnc(o1)-c1ccc2occ(-c3ccc(cc3)S(C)=O)c2c1, Cc1nnc(o1)-c1ccc2occ(-c3ccc(cc3)S(C)=O)c2c1",prism_treatment_info
